time, lat, lon, altitude, battery_min, acc_avg, acc_max, rollspeed_fused_max, pitchspeed_fused_max, yawspeed_fused_max, trigger_noisy_acc, trigger_gps_missed_beat
613459341.824679, -35.3607502, 149.16433325, 744.865, 77, 1.001033625146288, 1.0023302848861746, 0.0018728295108303428, 0.004570747725665569, 0.01181003637611866, 0, 0
613459343.8196259, -35.3606669, 149.16430255, 748.4200000000001, 77, 1.0016411200451958, 1.004203664601957, 0.004488818347454071, 0.005233000963926315, 0.004170392639935017, 0, 0
613459345.8387449, -35.3605843, 149.16427265, 750.26, 76, 0.9969784529690905, 0.9999724996218646, 0.00699894642457366, 0.0015986203216016293, 0.0049720765091478825, 0, 0
613459347.818639, -35.36050185, 149.1642431, 750.585, 76, 0.9968479585365173, 1.00122375121648, 0.0016755497781559825, 0.0026179314590990543, 0.015525930561125278, 0, 0
613459349.8357, -35.36041885, 149.16421355, 751.015, 75, 1.002227356539748, 1.0033787918827066, 0.0015350404428318143, 0.00428335415199399, 0.008041340857744217, 0, 0
613459351.8285968, -35.36033605, 149.1641832, 753.04, 75, 1.0025357092581315, 1.006491927439063, 0.007916868664324284, 0.02001230977475643, 0.01539114210754633, 0, 0
613459353.815702, -35.36025365, 149.16415275, 756.665, 75, 1.006325447216533, 1.0066325049391163, 0.0052626365795731544, 0.0064667146652936935, 0.0023425843100994825, 0, 0
613459355.8394089, -35.3601716, 149.16412294999998, 760.425, 74, 0.9991285273704631, 1.0004269088744064, 0.00606980174779892, 0.001588041428476572, 0.004815252497792244, 0, 0
613459357.828703, -35.36008935, 149.164094, 762.745, 74, 0.9974326804875907, 0.9993162662540823, 0.0007254377705976367, 0.004829701501876116, 0.006645563058555126, 0, 0
613459359.818352, -35.36000715, 149.16406454999998, 763.345, 73, 0.9968521585420042, 0.9994548514065055, 0.005129063036292791, 0.0073294732719659805, 0.011257737874984741, 0, 0
613459361.8397079, -35.3599248, 149.1640344, 763.5450000000001, 73, 0.9951939903178688, 0.9975224308254927, 0.0059950025752186775, 0.005471797194331884, 0.008632383309304714, 0, 0
613459363.844568, -35.3598431, 149.16400405000002, 765, 73, 1.0017060941693745, 1.0023392639221511, 0.006198733113706112, 0.00907297246158123, 0.007927197962999344, 0, 0
613459365.819732, -35.35976215, 149.16397485, 768.25, 72, 0.9984572117557015, 1.0013201286301998, 0.0023336082231253386, 0.0007653639186173677, 0.012532837688922882, 0, 0
613459367.82876, -35.3596811, 149.16394655, 772.13, 72, 1.0053579461967734, 1.0069071456693512, 0.00464903237298131, 0.008242201060056686, 0.005458664149045944, 0, 0
613459369.8170428, -35.359599349999996, 149.1639177, 774.9200000000001, 71, 1.0017312612815577, 1.0027212972705826, 0.0037174997851252556, 0.010495939292013645, 0.005553971976041794, 0, 0
613459371.8246958, -35.359517100000005, 149.1638875, 775.9100000000001, 71, 0.9971674815501173, 1.00164115330791, 0.009026261046528816, 0.00878830999135971, 0.011590667068958282, 0, 0
