Version|5
Timestamp Start|20120221_190637
Timestamp Ende|20120221_190657
Triggernummer|3140
Trigger-Timestamp|20120221_190647
DD-Sensor|03B00055U
Konfiguration|03B00055U_20111122_113546.dcf
Triggergrund|Verzoegerung
GPS Start|20120221_190637|51.02978000|13.75716000
GPS Ende|20120221_190657|51.03359600|13.75015800
GPS Trigger|20120221_190648|51.03326300|13.75030300
GPS alt|||
Zeit|Signal|Wert|Einheit
7.54900|Zusatz_Bremse_Licht_S|aktiv|
7.54900|Lenkrad_W_B|12.92100000|°
7.54900|Lenkrad_W_R|rechts|---
7.54900|Lenkrad_W_v_B|4.80700000|°/s
7.54900|Lenkrad_W_v_R|links|°/s
7.54900|FZ_Gierrate|-3.76500000|°/s
7.54900|FZ_a_y_1|-0.09847000|g
7.55000|ABS_E|regelt nicht|---
7.55000|Bremse_Pedal_S|betaetigt|---
7.55000|ESP_E_1|regelt nicht|---
7.55000|ESP_S|aktiv|
7.55000|Rad_n_HL|289.50000000|1/min
7.55000|Rad_n_HR|285.00000000|1/min
7.55000|Zusatz_Bremse_Moment|0.00000000|
7.55500|ABS_WL|aus|---
7.55500|Bremse_DOT_S|ok|---
7.55500|Bremse_Hand|geloest|---
7.55500|Bremse_Pedal_S_1|betaetigt|---
7.55500|ESP_E|regelt nicht|---
7.55500|ESP_KL|aus|
7.55500|Rad_n_VL|286.50000000|1/min
7.55500|Rad_n_VL_1|286.50000000|1/min
7.55500|Rad_n_VR|283.50000000|1/min
7.55700|Blinker_L_S|aus|---
7.55700|Blinker_R_S|an|---
7.55700|Blinker_Warnblinker_S|aus|---
7.55700|Licht_Abblend_S|an|---
7.55700|Licht_Fern_S|aus|---
7.55700|Licht_Hupe_S|aus|---
7.55700|Licht_Nebelschluss_S|aus|---
7.55700|Licht_Stand_S|an|---
7.55700|Zusatz_GW_Gurt_WL_1|aus|
7.55700|Zusatz_GW_Nebelschluss_KL|aus|
7.55700|Gang_Getriebe|3|---
7.55700|Gang_Wahl|3|---
7.55700|Zusatz_GW_Werkstatt_KL|aus|
7.55700|Zusatz_Gang_Anzeige_KI|m 3|---
7.55700|ESP_S_1|aktiv|---
7.55700|Motor_n|1627.00000000|1/min
7.55900|Lenkrad_W_B|12.92100000|°
7.55900|Lenkrad_W_R|rechts|---
7.55900|Lenkrad_W_v_B|4.80700000|°/s
7.55900|Lenkrad_W_v_R|links|°/s
7.56000|DR_Gierrate|-3.41796875|°/s
7.56000|DR_a_x|-0.08800000|g
7.56000|DR_a_y|0.01200000|g
7.56000|DR_a_z|1.04400000|g
7.56000|Airbag_WL|aus|---
7.56000|Airbag_WL_1|aus|---
7.56000|Gurt_VL|gesteckt|---
7.56000|Zusatz_GW_Gurt_WL|aus|
7.56000|GW_ESP_KL|aus|
7.56000|Gaspedal_W|0.00000000|%
7.56000|Zusatz_Kickdown|nicht betaetigt|---
7.56571|Motor_KL|aus|
7.56571|Zusatz_GW_Batterie_WL|aus|
7.56571|Zusatz_GW_KuehlMtemp_WL|aus|
7.56571|Zusatz_GW_Oeldruck_WL|aus|
7.56667|ESP_S_1|aktiv|---
7.56667|Motor_n|1625.00000000|1/min
7.56857|ABS_E_1|regelt nicht|---
7.56857|Bremse_Pedal_S_2|betaetigt|---
7.56857|FZ_a_y|-0.06100000|g
7.56857|Zusatz_Bremse_Licht_S|aktiv|
7.56857|Lenkrad_W_B|12.92100000|°
7.56857|Lenkrad_W_R|rechts|---
7.56857|Lenkrad_W_v_B|4.80700000|°/s
7.56857|Lenkrad_W_v_R|links|°/s
7.56857|FZ_Gierrate|-3.88500000|°/s
7.56857|FZ_a_y_1|-0.10055000|g
7.56952|ABS_E|regelt nicht|---
7.56952|Bremse_Pedal_S|betaetigt|---
7.56952|ESP_E_1|regelt nicht|---
7.56952|ESP_S|aktiv|
7.56952|Rad_n_HL|288.00000000|1/min
7.56952|Rad_n_HR|286.50000000|1/min
7.56952|Zusatz_Bremse_Moment|0.00000000|
7.57429|ABS_WL|aus|---
7.57429|Bremse_DOT_S|ok|---
7.57429|Bremse_Hand|geloest|---
7.57429|Bremse_Pedal_S_1|betaetigt|---
7.57429|ESP_E|regelt nicht|---
7.57429|ESP_KL|aus|
7.57429|Rad_n_VL|287.00000000|1/min
7.57429|Rad_n_VL_1|287.00000000|1/min
7.57429|Rad_n_VR|284.00000000|1/min
7.57619|Blinker_L_S|aus|---
7.57619|Blinker_R_S|an|---
7.57619|Blinker_Warnblinker_S|aus|---
7.57619|Licht_Abblend_S|an|---
7.57619|Licht_Fern_S|aus|---
7.57619|Licht_Hupe_S|aus|---
7.57619|Licht_Nebelschluss_S|aus|---
7.57619|Licht_Stand_S|an|---
7.57619|Zusatz_GW_Gurt_WL_1|aus|
7.57619|Zusatz_GW_Nebelschluss_KL|aus|
7.57619|Gang_Getriebe|3|---
7.57619|Gang_Wahl|3|---
7.57619|Zusatz_GW_Werkstatt_KL|aus|
7.57619|Zusatz_Gang_Anzeige_KI|m 3|---
7.57619|ESP_S_1|aktiv|---
7.57619|Motor_n|1624.00000000|1/min
7.57810|Lenkrad_W_B|12.92100000|°
7.57810|Lenkrad_W_R|rechts|---
7.57810|Lenkrad_W_v_B|4.80700000|°/s
7.57810|Lenkrad_W_v_R|links|°/s
7.57905|Airbag_WL|aus|---
7.57905|Airbag_WL_1|aus|---
7.57905|Gurt_VL|gesteckt|---
7.57905|Zusatz_GW_Gurt_WL|aus|
7.57905|GW_ESP_KL|aus|
7.57905|Gaspedal_W|0.00000000|%
7.57905|Zusatz_Kickdown|nicht betaetigt|---
7.58000|DR_Gierrate|-4.15039062|°/s
7.58000|DR_a_x|-0.06000000|g
7.58000|DR_a_y|0.01200000|g
7.58000|DR_a_z|1.00800000|g
7.58500|Motor_KL|aus|
7.58500|Zusatz_GW_Batterie_WL|aus|
7.58500|Zusatz_GW_KuehlMtemp_WL|aus|
7.58500|Zusatz_GW_Oeldruck_WL|aus|
7.58700|ESP_S_1|aktiv|---
7.58700|Motor_n|1625.00000000|1/min
7.58800|ABS_E_1|regelt nicht|---
7.58800|Bremse_Pedal_S_2|betaetigt|---
7.58800|FZ_a_y|-0.06100000|g
7.58800|Zusatz_Bremse_Licht_S|aktiv|
7.58800|Lenkrad_W_B|12.92100000|°
7.58800|Lenkrad_W_R|rechts|---
7.58800|Lenkrad_W_v_B|4.80700000|°/s
7.58800|Lenkrad_W_v_R|links|°/s
7.58800|FZ_Gierrate|-3.91000000|°/s
7.58800|FZ_a_y_1|-0.10627000|g
7.58900|ABS_E|regelt nicht|---
7.58900|Bremse_Pedal_S|betaetigt|---
7.58900|ESP_E_1|regelt nicht|---
7.58900|ESP_S|aktiv|
7.58900|Rad_n_HL|289.00000000|1/min
7.58900|Rad_n_HR|285.50000000|1/min
7.58900|Zusatz_Bremse_Moment|0.00000000|
7.59400|ABS_WL|aus|---
7.59400|Bremse_DOT_S|ok|---
7.59400|Bremse_Hand|geloest|---
7.59400|Bremse_Pedal_S_1|betaetigt|---
7.59400|ESP_E|regelt nicht|---
7.59400|ESP_KL|aus|
7.59400|Rad_n_VL|287.50000000|1/min
7.59400|Rad_n_VL_1|287.50000000|1/min
7.59400|Rad_n_VR|283.00000000|1/min
7.59500|Blinker_L_S|aus|---
7.59500|Blinker_R_S|an|---
7.59500|Blinker_Warnblinker_S|aus|---
7.59500|Licht_Abblend_S|an|---
7.59500|Licht_Fern_S|aus|---
7.59500|Licht_Hupe_S|aus|---
7.59500|Licht_Nebelschluss_S|aus|---
7.59500|Licht_Stand_S|an|---
7.59500|Zusatz_GW_Gurt_WL_1|aus|
7.59500|Zusatz_GW_Nebelschluss_KL|aus|
7.59700|Gang_Getriebe|3|---
7.59700|Gang_Wahl|3|---
7.59700|Zusatz_GW_Werkstatt_KL|aus|
7.59700|Zusatz_Gang_Anzeige_KI|m 3|---
7.59700|ESP_S_1|aktiv|---
7.59700|Motor_n|1626.00000000|1/min
7.59800|Lenkrad_W_B|13.40280000|°
7.59800|Lenkrad_W_R|rechts|---
7.59800|Lenkrad_W_v_B|0.00000000|°/s
7.59800|Lenkrad_W_v_R|links|°/s
7.60000|DR_Gierrate|-3.66210938|°/s
7.60000|DR_a_x|-0.02400000|g
7.60000|DR_a_y|0.00400000|g
7.60000|DR_a_z|0.95200000|g
7.60000|Airbag_WL|aus|---
7.60000|Airbag_WL_1|aus|---
7.60000|Gurt_VL|gesteckt|---
7.60000|Zusatz_GW_Gurt_WL|aus|
7.60000|GW_ESP_KL|aus|
7.60000|Gaspedal_W|0.00000000|%
7.60000|Zusatz_Kickdown|nicht betaetigt|---
7.60200|Motor_KL|aus|
7.60200|Zusatz_GW_Batterie_WL|aus|
7.60200|Zusatz_GW_KuehlMtemp_WL|aus|
7.60200|Zusatz_GW_Oeldruck_WL|aus|
7.60600|Batterie_U|14.10000000|V
7.60600|FZ_v|32.30000000|km/h
7.60600|KM|28852.00000000|km
7.60700|ESP_S_1|aktiv|---
7.60700|Motor_n|1625.00000000|1/min
7.60800|ABS_E_1|regelt nicht|---
7.60800|Bremse_Pedal_S_2|betaetigt|---
7.60800|FZ_a_y|-0.06960000|g
7.60800|Zusatz_Bremse_Licht_S|aktiv|
7.60800|ABS_E|regelt nicht|---
7.60800|Bremse_Pedal_S|betaetigt|---
7.60800|Lenkrad_W_B|12.92100000|°
7.60800|Lenkrad_W_R|rechts|---
7.60800|Lenkrad_W_v_B|0.00000000|°/s
7.60800|Lenkrad_W_v_R|links|°/s
7.60800|FZ_Gierrate|-3.45500000|°/s
7.60800|FZ_a_y_1|-0.12603000|g
7.60900|ESP_E_1|regelt nicht|---
7.60900|ESP_S|aktiv|
7.60900|Rad_n_HL|286.50000000|1/min
7.60900|Rad_n_HR|283.00000000|1/min
7.60900|Zusatz_Bremse_Moment|0.00000000|
7.61400|ABS_WL|aus|---
7.61400|Bremse_DOT_S|ok|---
7.61400|Bremse_Hand|geloest|---
7.61400|Bremse_Pedal_S_1|betaetigt|---
7.61400|ESP_E|regelt nicht|---
7.61400|ESP_KL|aus|
7.61400|Rad_n_VL|285.50000000|1/min
7.61400|Rad_n_VL_1|285.50000000|1/min
7.61400|Rad_n_VR|283.00000000|1/min
7.61500|Blinker_L_S|aus|---
7.61500|Blinker_R_S|an|---
7.61500|Blinker_Warnblinker_S|aus|---
7.61500|Licht_Abblend_S|an|---
7.61500|Licht_Fern_S|aus|---
7.61500|Licht_Hupe_S|aus|---
7.61500|Licht_Nebelschluss_S|aus|---
7.61500|Licht_Stand_S|an|---
7.61500|Zusatz_GW_Gurt_WL_1|aus|
7.61500|Zusatz_GW_Nebelschluss_KL|aus|
7.61600|Temperatur_Aussen|3.00000000|°C
7.61600|Zusatz_Licht_Instrumente|70.00000000|%
7.61600|Gang_Getriebe|3|---
7.61600|Gang_Wahl|3|---
7.61600|Zusatz_GW_Werkstatt_KL|aus|
7.61600|Zusatz_Gang_Anzeige_KI|m 3|---
7.61700|ESP_S_1|aktiv|---
7.61700|Motor_n|1626.00000000|1/min
7.61800|Lenkrad_W_B|12.92100000|°
7.61800|Lenkrad_W_R|rechts|---
7.61800|Lenkrad_W_v_B|0.00000000|°/s
7.61800|Lenkrad_W_v_R|links|°/s
7.61900|Airbag_WL|aus|---
7.61900|Airbag_WL_1|aus|---
7.61900|Gurt_VL|gesteckt|---
7.61900|Zusatz_GW_Gurt_WL|aus|
7.61900|GW_ESP_KL|aus|
7.61900|Gaspedal_W|0.00000000|%
7.61900|Zusatz_Kickdown|nicht betaetigt|---
7.62000|DR_Gierrate|-2.68554688|°/s
7.62000|DR_a_x|-0.04400000|g
7.62000|DR_a_y|-0.00800000|g
7.62000|DR_a_z|0.95600000|g
7.62500|Motor_KL|aus|
7.62500|Zusatz_GW_Batterie_WL|aus|
7.62500|Zusatz_GW_KuehlMtemp_WL|aus|
7.62500|Zusatz_GW_Oeldruck_WL|aus|
7.62700|ESP_S_1|aktiv|---
7.62700|Motor_n|1628.00000000|1/min
7.62800|ABS_E_1|regelt nicht|---
7.62800|Bremse_Pedal_S_2|betaetigt|---
7.62800|FZ_a_y|-0.08680000|g
7.62800|Zusatz_Bremse_Licht_S|aktiv|
7.62800|Lenkrad_W_B|12.92100000|°
7.62800|Lenkrad_W_R|rechts|---
7.62800|Lenkrad_W_v_B|0.00000000|°/s
7.62800|Lenkrad_W_v_R|links|°/s
7.62800|FZ_Gierrate|-2.65000000|°/s
7.62800|FZ_a_y_1|-0.12655000|g
7.62900|ABS_E|regelt nicht|---
7.62900|Bremse_Pedal_S|betaetigt|---
7.62900|ESP_E_1|regelt nicht|---
7.62900|ESP_S|aktiv|
7.62900|Rad_n_HL|285.50000000|1/min
7.62900|Rad_n_HR|282.50000000|1/min
7.62900|Zusatz_Bremse_Moment|0.00000000|
7.63300|ABS_WL|aus|---
7.63300|Bremse_DOT_S|ok|---
7.63300|Bremse_Hand|geloest|---
7.63300|Bremse_Pedal_S_1|betaetigt|---
7.63300|ESP_E|regelt nicht|---
7.63300|ESP_KL|aus|
7.63300|Rad_n_VL|285.50000000|1/min
7.63300|Rad_n_VL_1|285.50000000|1/min
7.63300|Rad_n_VR|282.50000000|1/min
7.63500|Blinker_L_S|aus|---
7.63500|Blinker_R_S|an|---
7.63500|Blinker_Warnblinker_S|aus|---
7.63500|Licht_Abblend_S|an|---
7.63500|Licht_Fern_S|aus|---
7.63500|Licht_Hupe_S|aus|---
7.63500|Licht_Nebelschluss_S|aus|---
7.63500|Licht_Stand_S|an|---
7.63500|Zusatz_GW_Gurt_WL_1|aus|
7.63500|Zusatz_GW_Nebelschluss_KL|aus|
7.63600|Gang_Getriebe|3|---
7.63600|Gang_Wahl|3|---
7.63600|Zusatz_GW_Werkstatt_KL|aus|
7.63600|Zusatz_Gang_Anzeige_KI|m 3|---
7.63800|ESP_S_1|aktiv|---
7.63800|Motor_n|1626.00000000|1/min
7.63800|Lenkrad_W_B|12.92100000|°
7.63800|Lenkrad_W_R|rechts|---
7.63800|Lenkrad_W_v_B|0.00000000|°/s
7.63800|Lenkrad_W_v_R|links|°/s
7.64000|DR_Gierrate|-2.19726562|°/s
7.64000|DR_a_x|-0.06400000|g
7.64000|DR_a_y|0.00000000|g
7.64000|DR_a_z|0.96400000|g
7.64000|Airbag_WL|aus|---
7.64000|Airbag_WL_1|aus|---
7.64000|Gurt_VL|gesteckt|---
7.64000|Zusatz_GW_Gurt_WL|aus|
7.64100|GW_ESP_KL|aus|
7.64100|Gaspedal_W|0.00000000|%
7.64100|Zusatz_Kickdown|nicht betaetigt|---
7.64500|Motor_KL|aus|
7.64500|Zusatz_GW_Batterie_WL|aus|
7.64500|Zusatz_GW_KuehlMtemp_WL|aus|
7.64500|Zusatz_GW_Oeldruck_WL|aus|
7.64700|ESP_S_1|aktiv|---
7.64700|Motor_n|1625.00000000|1/min
7.64800|ABS_E_1|regelt nicht|---
7.64800|Bremse_Pedal_S_2|betaetigt|---
7.64800|FZ_a_y|-0.08680000|g
7.64800|Zusatz_Bremse_Licht_S|aktiv|
7.64800|ABS_E|regelt nicht|---
7.64800|Bremse_Pedal_S|betaetigt|---
7.64800|Lenkrad_W_B|13.40280000|°
7.64800|Lenkrad_W_R|rechts|---
7.64800|Lenkrad_W_v_B|0.00000000|°/s
7.64800|Lenkrad_W_v_R|links|°/s
7.64800|FZ_Gierrate|-2.03500000|°/s
7.64800|FZ_a_y_1|-0.10497000|g
7.64900|ESP_E_1|regelt nicht|---
7.64900|ESP_S|aktiv|
7.64900|Rad_n_HL|284.00000000|1/min
7.64900|Rad_n_HR|282.50000000|1/min
7.64900|Zusatz_Bremse_Moment|0.00000000|
7.65400|ABS_WL|aus|---
7.65400|Bremse_DOT_S|ok|---
7.65400|Bremse_Hand|geloest|---
7.65400|Bremse_Pedal_S_1|betaetigt|---
7.65400|ESP_E|regelt nicht|---
7.65400|ESP_KL|aus|
7.65400|Rad_n_VL|285.00000000|1/min
7.65400|Rad_n_VL_1|285.00000000|1/min
7.65400|Rad_n_VR|282.50000000|1/min
7.65500|Blinker_L_S|aus|---
7.65500|Blinker_R_S|an|---
7.65500|Blinker_Warnblinker_S|aus|---
7.65500|Licht_Abblend_S|an|---
7.65500|Licht_Fern_S|aus|---
7.65500|Licht_Hupe_S|aus|---
7.65500|Licht_Nebelschluss_S|aus|---
7.65500|Licht_Stand_S|an|---
7.65500|Zusatz_GW_Gurt_WL_1|aus|
7.65500|Zusatz_GW_Nebelschluss_KL|aus|
7.65600|Gang_Getriebe|3|---
7.65600|Gang_Wahl|3|---
7.65600|Zusatz_GW_Werkstatt_KL|aus|
7.65600|Zusatz_Gang_Anzeige_KI|m 3|---
7.65700|ESP_S_1|aktiv|---
7.65700|Motor_n|1623.00000000|1/min
7.65800|Lenkrad_W_B|12.92100000|°
7.65800|Lenkrad_W_R|rechts|---
7.65800|Lenkrad_W_v_B|0.00000000|°/s
7.65800|Lenkrad_W_v_R|links|°/s
7.65900|Airbag_WL|aus|---
7.65900|Airbag_WL_1|aus|---
7.65900|Gurt_VL|gesteckt|---
7.65900|Zusatz_GW_Gurt_WL|aus|
7.66000|DR_Gierrate|-1.46484375|°/s
7.66000|DR_a_x|-0.07200000|g
7.66000|DR_a_y|-0.00800000|g
7.66000|DR_a_z|0.99200000|g
7.66000|GW_ESP_KL|aus|
7.66000|Gaspedal_W|0.00000000|%
7.66000|Zusatz_Kickdown|nicht betaetigt|---
7.66500|Motor_KL|aus|
7.66500|Zusatz_GW_Batterie_WL|aus|
7.66500|Zusatz_GW_KuehlMtemp_WL|aus|
7.66500|Zusatz_GW_Oeldruck_WL|aus|
7.66700|ESP_S_1|aktiv|---
7.66700|Motor_n|1623.00000000|1/min
7.66800|ABS_E_1|regelt nicht|---
7.66800|Bremse_Pedal_S_2|betaetigt|---
7.66800|FZ_a_y|-0.06960000|g
7.66800|Zusatz_Bremse_Licht_S|aktiv|
7.66800|Lenkrad_W_B|12.92100000|°
7.66800|Lenkrad_W_R|rechts|---
7.66800|Lenkrad_W_v_B|0.00000000|°/s
7.66800|Lenkrad_W_v_R|links|°/s
7.66800|FZ_Gierrate|-1.65000000|°/s
7.66800|FZ_a_y_1|-0.08352000|g
7.66900|ABS_E|regelt nicht|---
7.66900|Bremse_Pedal_S|betaetigt|---
7.66900|ESP_E_1|regelt nicht|---
7.66900|ESP_S|aktiv|
7.66900|Rad_n_HL|284.00000000|1/min
7.66900|Rad_n_HR|283.00000000|1/min
7.66900|Zusatz_Bremse_Moment|0.00000000|
7.67500|ABS_WL|aus|---
7.67500|Bremse_DOT_S|ok|---
7.67500|Bremse_Hand|geloest|---
7.67500|Bremse_Pedal_S_1|betaetigt|---
7.67500|ESP_E|regelt nicht|---
7.67500|ESP_KL|aus|
7.67500|Rad_n_VL|286.00000000|1/min
7.67500|Rad_n_VL_1|286.00000000|1/min
7.67500|Rad_n_VR|283.00000000|1/min
7.67500|Blinker_L_S|aus|---
7.67500|Blinker_R_S|an|---
7.67500|Blinker_Warnblinker_S|aus|---
7.67500|Licht_Abblend_S|an|---
7.67500|Licht_Fern_S|aus|---
7.67500|Licht_Hupe_S|aus|---
7.67500|Licht_Nebelschluss_S|aus|---
7.67500|Licht_Stand_S|an|---
7.67500|Zusatz_GW_Gurt_WL_1|aus|
7.67500|Zusatz_GW_Nebelschluss_KL|aus|
7.67600|Gang_Getriebe|3|---
7.67600|Gang_Wahl|3|---
7.67600|Zusatz_GW_Werkstatt_KL|aus|
7.67600|Zusatz_Gang_Anzeige_KI|m 3|---
7.67700|ESP_S_1|aktiv|---
7.67700|Motor_n|1619.00000000|1/min
7.67900|Lenkrad_W_B|12.92100000|°
7.67900|Lenkrad_W_R|rechts|---
7.67900|Lenkrad_W_v_B|0.00000000|°/s
7.67900|Lenkrad_W_v_R|links|°/s
7.68000|DR_Gierrate|-1.46484375|°/s
7.68000|DR_a_x|-0.07600000|g
7.68000|DR_a_y|-0.04800000|g
7.68000|DR_a_z|1.00000000|g
7.68000|Airbag_WL|aus|---
7.68000|Airbag_WL_1|aus|---
7.68000|Gurt_VL|gesteckt|---
7.68000|Zusatz_GW_Gurt_WL|aus|
7.68000|GW_ESP_KL|aus|
7.68000|Gaspedal_W|0.00000000|%
7.68000|Zusatz_Kickdown|nicht betaetigt|---
7.68500|Motor_KL|aus|
7.68500|Zusatz_GW_Batterie_WL|aus|
7.68500|Zusatz_GW_KuehlMtemp_WL|aus|
7.68500|Zusatz_GW_Oeldruck_WL|aus|
7.68800|ABS_E_1|regelt nicht|---
7.68800|Bremse_Pedal_S_2|betaetigt|---
7.68800|FZ_a_y|-0.04380000|g
7.68800|Zusatz_Bremse_Licht_S|aktiv|
7.68800|Lenkrad_W_B|12.92100000|°
7.68800|Lenkrad_W_R|rechts|---
7.68800|Lenkrad_W_v_B|0.00000000|°/s
7.68800|Lenkrad_W_v_R|links|°/s
7.68800|FZ_Gierrate|-1.43500000|°/s
7.68800|FZ_a_y_1|-0.07208000|g
7.68900|ESP_S_1|aktiv|---
7.68900|Motor_n|1617.00000000|1/min
7.68900|ABS_E|regelt nicht|---
7.68900|Bremse_Pedal_S|betaetigt|---
7.68900|ESP_E_1|regelt nicht|---
7.68900|ESP_S|aktiv|
7.68900|Rad_n_HL|284.50000000|1/min
7.68900|Rad_n_HR|283.50000000|1/min
7.68900|Zusatz_Bremse_Moment|0.00000000|
7.68900|ABS_WL|aus|---
7.68900|Bremse_DOT_S|ok|---
7.68900|Bremse_Hand|geloest|---
7.68900|Bremse_Pedal_S_1|betaetigt|---
7.68900|ESP_E|regelt nicht|---
7.68900|ESP_KL|aus|
7.68900|Rad_n_VL|285.00000000|1/min
7.68900|Rad_n_VL_1|285.00000000|1/min
7.68900|Rad_n_VR|282.50000000|1/min
7.69500|Blinker_L_S|aus|---
7.69500|Blinker_R_S|an|---
7.69500|Blinker_Warnblinker_S|aus|---
7.69500|Licht_Abblend_S|an|---
7.69500|Licht_Fern_S|aus|---
7.69500|Licht_Hupe_S|aus|---
7.69500|Licht_Nebelschluss_S|aus|---
7.69500|Licht_Stand_S|an|---
7.69500|Zusatz_GW_Gurt_WL_1|aus|
7.69500|Zusatz_GW_Nebelschluss_KL|aus|
7.69600|Gang_Getriebe|3|---
7.69600|Gang_Wahl|3|---
7.69600|Zusatz_GW_Werkstatt_KL|aus|
7.69600|Zusatz_Gang_Anzeige_KI|m 3|---
7.69700|ESP_S_1|aktiv|---
7.69700|Motor_n|1618.00000000|1/min
7.69800|Lenkrad_W_B|12.92100000|°
7.69800|Lenkrad_W_R|rechts|---
7.69800|Lenkrad_W_v_B|0.00000000|°/s
7.69800|Lenkrad_W_v_R|links|°/s
7.70000|DR_Gierrate|-1.70898438|°/s
7.70000|DR_a_x|-0.08400000|g
7.70000|DR_a_y|-0.04400000|g
7.70000|DR_a_z|1.02000000|g
7.70000|Airbag_WL|aus|---
7.70000|Airbag_WL_1|aus|---
7.70000|Gurt_VL|gesteckt|---
7.70000|Zusatz_GW_Gurt_WL|aus|
7.70000|GW_ESP_KL|aus|
7.70000|Gaspedal_W|0.00000000|%
7.70000|Zusatz_Kickdown|nicht betaetigt|---
7.70200|Motor_KL|aus|
7.70200|Zusatz_GW_Batterie_WL|aus|
7.70200|Zusatz_GW_KuehlMtemp_WL|aus|
7.70200|Zusatz_GW_Oeldruck_WL|aus|
7.70700|Batterie_U|14.10000000|V
7.70700|FZ_v|31.35000000|km/h
7.70700|KM|28852.00000000|km
7.70700|ESP_S_1|aktiv|---
7.70700|Motor_n|1616.00000000|1/min
7.70800|Lenkrad_W_B|12.43920000|°
7.70800|Lenkrad_W_R|rechts|---
7.70800|Lenkrad_W_v_B|4.80700000|°/s
7.70800|Lenkrad_W_v_R|links|°/s
7.70800|FZ_Gierrate|-1.44500000|°/s
7.70800|FZ_a_y_1|-0.09340000|g
7.70900|ABS_E_1|regelt nicht|---
7.70900|Bremse_Pedal_S_2|betaetigt|---
7.70900|FZ_a_y|-0.03520000|g
7.70900|Zusatz_Bremse_Licht_S|aktiv|
7.70900|ABS_E|regelt nicht|---
7.70900|Bremse_Pedal_S|betaetigt|---
7.70900|ESP_E_1|regelt nicht|---
7.70900|ESP_S|aktiv|
7.70900|Rad_n_HL|284.50000000|1/min
7.70900|Rad_n_HR|283.00000000|1/min
7.70900|Zusatz_Bremse_Moment|0.00000000|
7.71500|ABS_WL|aus|---
7.71500|Bremse_DOT_S|ok|---
7.71500|Bremse_Hand|geloest|---
7.71500|Bremse_Pedal_S_1|betaetigt|---
7.71500|ESP_E|regelt nicht|---
7.71500|ESP_KL|aus|
7.71500|Rad_n_VL|284.50000000|1/min
7.71500|Rad_n_VL_1|284.50000000|1/min
7.71500|Rad_n_VR|282.00000000|1/min
7.71500|Blinker_L_S|aus|---
7.71500|Blinker_R_S|an|---
7.71500|Blinker_Warnblinker_S|aus|---
7.71500|Licht_Abblend_S|an|---
7.71500|Licht_Fern_S|aus|---
7.71500|Licht_Hupe_S|aus|---
7.71500|Licht_Nebelschluss_S|aus|---
7.71500|Licht_Stand_S|an|---
7.71500|Zusatz_GW_Gurt_WL_1|aus|
7.71500|Zusatz_GW_Nebelschluss_KL|aus|
7.71600|Gang_Getriebe|3|---
7.71600|Gang_Wahl|3|---
7.71600|Zusatz_GW_Werkstatt_KL|aus|
7.71600|Zusatz_Gang_Anzeige_KI|m 3|---
7.71600|Temperatur_Aussen|3.00000000|°C
7.71600|Zusatz_Licht_Instrumente|70.00000000|%
7.71700|ESP_S_1|aktiv|---
7.71700|Motor_n|1612.00000000|1/min
7.71900|Lenkrad_W_B|12.43920000|°
7.71900|Lenkrad_W_R|rechts|---
7.71900|Lenkrad_W_v_B|4.80700000|°/s
7.71900|Lenkrad_W_v_R|links|°/s
7.72000|DR_Gierrate|-1.95312500|°/s
7.72000|DR_a_x|-0.08400000|g
7.72000|DR_a_y|-0.04800000|g
7.72000|DR_a_z|1.00400000|g
7.72000|Airbag_WL|aus|---
7.72000|Airbag_WL_1|aus|---
7.72000|Gurt_VL|gesteckt|---
7.72000|Zusatz_GW_Gurt_WL|aus|
7.72000|GW_ESP_KL|aus|
7.72000|Gaspedal_W|0.00000000|%
7.72000|Zusatz_Kickdown|nicht betaetigt|---
7.72500|Motor_KL|aus|
7.72500|Zusatz_GW_Batterie_WL|aus|
7.72500|Zusatz_GW_KuehlMtemp_WL|aus|
7.72500|Zusatz_GW_Oeldruck_WL|aus|
7.72800|ESP_S_1|aktiv|---
7.72800|Motor_n|1611.00000000|1/min
7.72800|Lenkrad_W_B|12.43920000|°
7.72800|Lenkrad_W_R|rechts|---
7.72800|Lenkrad_W_v_B|4.80700000|°/s
7.72800|Lenkrad_W_v_R|links|°/s
7.72800|FZ_Gierrate|-1.51500000|°/s
7.72800|FZ_a_y_1|-0.10562000|g
7.72900|ABS_E_1|regelt nicht|---
7.72900|Bremse_Pedal_S_2|betaetigt|---
7.72900|FZ_a_y|-0.05240000|g
7.72900|Zusatz_Bremse_Licht_S|aktiv|
7.72900|ABS_E|regelt nicht|---
7.72900|Bremse_Pedal_S|betaetigt|---
7.72900|ESP_E_1|regelt nicht|---
7.72900|ESP_S|aktiv|
7.72900|Rad_n_HL|284.00000000|1/min
7.72900|Rad_n_HR|283.50000000|1/min
7.72900|Zusatz_Bremse_Moment|0.00000000|
7.73300|ABS_WL|aus|---
7.73300|Bremse_DOT_S|ok|---
7.73300|Bremse_Hand|geloest|---
7.73300|Bremse_Pedal_S_1|betaetigt|---
7.73300|ESP_E|regelt nicht|---
7.73300|ESP_KL|aus|
7.73300|Rad_n_VL|284.00000000|1/min
7.73300|Rad_n_VL_1|284.00000000|1/min
7.73300|Rad_n_VR|282.00000000|1/min
7.73500|Blinker_L_S|aus|---
7.73500|Blinker_R_S|an|---
