Version|5
Timestamp Start|20120404_052301
Timestamp Ende|20120404_052331
Triggernummer|4096
Trigger-Timestamp|20120404_052321
DD-Sensor|03B00055U
Konfiguration|03B00055U_20120315_120255.dcf
Triggergrund|Bremse_p_Lukas
GPS Start|20120404_052301|51.03289800|13.74997000
GPS Ende|20120404_052330|51.03488500|13.74945800
GPS Trigger|20120404_052321|51.03460300|13.74945500
GPS alt|||
Zeit|Signal|Wert|Einheit
2.40783|ABS_E|regelt nicht|---
2.40783|Bremse_Pedal_S|nicht betaetigt|---
2.40806|FZ_Gierrate|-2.58500000|°/s
2.40806|FZ_a_y_1|-0.07663000|g
2.40878|ESP_E_1|regelt nicht|---
2.40878|ESP_S|aktiv|
2.40878|Rad_n_HL|407.00000000|1/min
2.40878|Rad_n_HR|401.50000000|1/min
2.40878|Zusatz_Bremse_Moment|0.00000000|
2.40901|ABS_WL|aus|---
2.40901|Bremse_DOT_S|ok|---
2.40901|Bremse_Hand|geloest|---
2.40901|Bremse_Pedal_S_1|nicht betaetigt|---
2.40901|ESP_E|regelt nicht|---
2.40901|ESP_KL|aus|
2.40901|Rad_n_VL|401.50000000|1/min
2.40901|Rad_n_VL_1|401.50000000|1/min
2.40901|Rad_n_VR|399.50000000|1/min
2.40952|Airbag_WL|aus|---
2.40952|Airbag_WL_1|aus|---
2.40952|Gurt_VL|gesteckt|---
2.40952|Zusatz_GW_Gurt_WL|aus|
2.41148|Lenkrad_W_B|11.95740000|°
2.41148|Lenkrad_W_R|rechts|---
2.41148|Lenkrad_W_v_B|39.76700000|°/s
2.41148|Lenkrad_W_v_R|rechts|°/s
2.41555|Batterie_U|14.30000000|V
2.41555|FZ_v|42.75000000|km/h
2.41555|KM|29964.00000000|km
2.41723|Gang_Getriebe|3|---
2.41723|Gang_Wahl|3|---
2.41723|Zusatz_GW_Werkstatt_KL|aus|
2.41723|Zusatz_Gang_Anzeige_KI|a 3|---
2.41746|ESP_S_1|aktiv|---
2.41746|Motor_n|2295.00000000|1/min
2.42000|DR_Gierrate|-3.41796875|°/s
2.42000|DR_a_x|0.06000000|g
2.42000|DR_a_y|0.01600000|g
2.42000|DR_a_z|0.91200000|g
2.42036|Lenkrad_W_B|11.95740000|°
2.42036|Lenkrad_W_R|rechts|---
2.42036|Lenkrad_W_v_B|34.96000000|°/s
2.42036|Lenkrad_W_v_R|rechts|°/s
2.42060|Blinker_L_S|aus|---
2.42060|Blinker_R_S|aus|---
2.42060|Blinker_Warnblinker_S|aus|---
2.42060|Licht_Abblend_S|aus|---
2.42060|Licht_Fern_S|aus|---
2.42060|Licht_Hupe_S|aus|---
2.42060|Licht_Nebelschluss_S|aus|---
2.42060|Licht_Stand_S|aus|---
2.42060|Zusatz_GW_Gurt_WL_1|aus|
2.42060|Zusatz_GW_Nebelschluss_KL|aus|
2.42084|GW_ESP_KL|aus|
2.42084|Gaspedal_W|6.00000000|%
2.42084|Zusatz_Kickdown|nicht betaetigt|---
2.42148|Motor_KL|aus|
2.42148|Zusatz_GW_Batterie_WL|aus|
2.42148|Zusatz_GW_KuehlMtemp_WL|aus|
2.42148|Zusatz_GW_Oeldruck_WL|aus|
2.42168|Temperatur_Aussen|8.50000000|°C
2.42168|Zusatz_Licht_Instrumente|0.00000000|%
2.42734|ABS_E_1|regelt nicht|---
2.42734|Bremse_Pedal_S_2|nicht betaetigt|---
2.42734|FZ_a_y|-0.03520000|g
2.42734|Zusatz_Bremse_Licht_S|nicht aktiv|
2.42759|ESP_S_1|aktiv|---
2.42759|Motor_n|2289.00000000|1/min
2.42783|ABS_E|regelt nicht|---
2.42783|Bremse_Pedal_S|nicht betaetigt|---
2.42806|FZ_Gierrate|-2.67500000|°/s
2.42806|FZ_a_y_1|-0.08638000|g
2.42878|ESP_E_1|regelt nicht|---
2.42878|ESP_S|aktiv|
2.42878|Rad_n_HL|407.00000000|1/min
2.42878|Rad_n_HR|403.50000000|1/min
2.42878|Zusatz_Bremse_Moment|0.00000000|
2.42901|ABS_WL|aus|---
2.42901|Bremse_DOT_S|ok|---
2.42901|Bremse_Hand|geloest|---
2.42901|Bremse_Pedal_S_1|nicht betaetigt|---
2.42901|ESP_E|regelt nicht|---
2.42901|ESP_KL|aus|
2.42901|Rad_n_VL|403.00000000|1/min
2.42901|Rad_n_VL_1|403.00000000|1/min
2.42901|Rad_n_VR|399.00000000|1/min
2.42957|Airbag_WL|aus|---
2.42957|Airbag_WL_1|aus|---
2.42957|Gurt_VL|gesteckt|---
2.42957|Zusatz_GW_Gurt_WL|aus|
2.43608|Lenkrad_W_B|12.43920000|°
2.43608|Lenkrad_W_R|rechts|---
2.43608|Lenkrad_W_v_B|39.76700000|°/s
2.43608|Lenkrad_W_v_R|rechts|°/s
2.43714|Gang_Getriebe|3|---
2.43714|Gang_Wahl|3|---
2.43714|Zusatz_GW_Werkstatt_KL|aus|
2.43714|Zusatz_Gang_Anzeige_KI|a 3|---
2.43737|ESP_S_1|aktiv|---
2.43737|Motor_n|2299.00000000|1/min
2.44000|DR_Gierrate|-3.90625000|°/s
2.44000|DR_a_x|0.02800000|g
2.44000|DR_a_y|0.00800000|g
2.44000|DR_a_z|0.90000000|g
2.44020|Lenkrad_W_B|12.43920000|°
2.44020|Lenkrad_W_R|rechts|---
2.44020|Lenkrad_W_v_B|34.96000000|°/s
2.44020|Lenkrad_W_v_R|rechts|°/s
2.44044|GW_ESP_KL|aus|
2.44044|Gaspedal_W|5.20000000|%
2.44044|Zusatz_Kickdown|nicht betaetigt|---
2.44067|Motor_KL|aus|
2.44067|Zusatz_GW_Batterie_WL|aus|
2.44067|Zusatz_GW_KuehlMtemp_WL|aus|
2.44067|Zusatz_GW_Oeldruck_WL|aus|
2.44141|Blinker_L_S|aus|---
2.44141|Blinker_R_S|aus|---
2.44141|Blinker_Warnblinker_S|aus|---
2.44141|Licht_Abblend_S|aus|---
2.44141|Licht_Fern_S|aus|---
2.44141|Licht_Hupe_S|aus|---
2.44141|Licht_Nebelschluss_S|aus|---
2.44141|Licht_Stand_S|aus|---
2.44141|Zusatz_GW_Gurt_WL_1|aus|
2.44141|Zusatz_GW_Nebelschluss_KL|aus|
2.44735|ABS_E_1|regelt nicht|---
2.44735|Bremse_Pedal_S_2|nicht betaetigt|---
2.44735|FZ_a_y|-0.04380000|g
2.44735|Zusatz_Bremse_Licht_S|nicht aktiv|
2.44760|ABS_E|regelt nicht|---
2.44760|Bremse_Pedal_S|nicht betaetigt|---
2.44807|FZ_Gierrate|-2.92500000|°/s
2.44807|FZ_a_y_1|-0.07598000|g
2.44855|ESP_E_1|regelt nicht|---
2.44855|ESP_S|aktiv|
2.44855|Rad_n_HL|405.00000000|1/min
2.44855|Rad_n_HR|404.50000000|1/min
2.44855|Zusatz_Bremse_Moment|0.00000000|
2.44878|ABS_WL|aus|---
2.44878|Bremse_DOT_S|ok|---
2.44878|Bremse_Hand|geloest|---
2.44878|Bremse_Pedal_S_1|nicht betaetigt|---
2.44878|ESP_E|regelt nicht|---
2.44878|ESP_KL|aus|
2.44878|Rad_n_VL|402.50000000|1/min
2.44878|Rad_n_VL_1|402.50000000|1/min
2.44878|Rad_n_VR|399.00000000|1/min
2.44901|ESP_S_1|aktiv|---
2.44901|Motor_n|2295.00000000|1/min
2.44956|Airbag_WL|aus|---
2.44956|Airbag_WL_1|aus|---
2.44956|Gurt_VL|gesteckt|---
2.44956|Zusatz_GW_Gurt_WL|aus|
2.45604|Lenkrad_W_B|12.43920000|°
2.45604|Lenkrad_W_R|rechts|---
2.45604|Lenkrad_W_v_B|30.15300000|°/s
2.45604|Lenkrad_W_v_R|rechts|°/s
2.45738|Gang_Getriebe|3|---
2.45738|Gang_Wahl|3|---
2.45738|Zusatz_GW_Werkstatt_KL|aus|
2.45738|Zusatz_Gang_Anzeige_KI|a 3|---
2.45761|ESP_S_1|aktiv|---
2.45761|Motor_n|2304.00000000|1/min
2.46000|DR_Gierrate|-3.66210938|°/s
2.46000|DR_a_x|0.02800000|g
2.46000|DR_a_y|0.01200000|g
2.46000|DR_a_z|1.00800000|g
2.46044|Lenkrad_W_B|12.43920000|°
2.46044|Lenkrad_W_R|rechts|---
2.46044|Lenkrad_W_v_B|24.90900000|°/s
2.46044|Lenkrad_W_v_R|rechts|°/s
2.46069|Blinker_L_S|aus|---
2.46069|Blinker_R_S|aus|---
2.46069|Blinker_Warnblinker_S|aus|---
2.46069|Licht_Abblend_S|aus|---
2.46069|Licht_Fern_S|aus|---
2.46069|Licht_Hupe_S|aus|---
2.46069|Licht_Nebelschluss_S|aus|---
2.46069|Licht_Stand_S|aus|---
2.46069|Zusatz_GW_Gurt_WL_1|aus|
2.46069|Zusatz_GW_Nebelschluss_KL|aus|
2.46093|GW_ESP_KL|aus|
2.46093|Gaspedal_W|5.20000000|%
2.46093|Zusatz_Kickdown|nicht betaetigt|---
2.46147|Motor_KL|aus|
2.46147|Zusatz_GW_Batterie_WL|aus|
2.46147|Zusatz_GW_KuehlMtemp_WL|aus|
2.46147|Zusatz_GW_Oeldruck_WL|aus|
2.46736|ABS_E_1|regelt nicht|---
2.46736|Bremse_Pedal_S_2|nicht betaetigt|---
2.46736|FZ_a_y|-0.03520000|g
2.46736|Zusatz_Bremse_Licht_S|nicht aktiv|
2.46760|ABS_E|regelt nicht|---
2.46760|Bremse_Pedal_S|nicht betaetigt|---
2.46806|FZ_Gierrate|-3.19000000|°/s
2.46806|FZ_a_y_1|-0.08846000|g
2.46855|ESP_E_1|regelt nicht|---
2.46855|ESP_S|aktiv|
2.46855|Rad_n_HL|406.00000000|1/min
2.46855|Rad_n_HR|403.00000000|1/min
2.46855|Zusatz_Bremse_Moment|0.00000000|
2.46878|ABS_WL|aus|---
2.46878|Bremse_DOT_S|ok|---
2.46878|Bremse_Hand|geloest|---
2.46878|Bremse_Pedal_S_1|nicht betaetigt|---
2.46878|ESP_E|regelt nicht|---
2.46878|ESP_KL|aus|
2.46878|Rad_n_VL|403.50000000|1/min
2.46878|Rad_n_VL_1|403.50000000|1/min
2.46878|Rad_n_VR|400.50000000|1/min
2.46901|ESP_S_1|aktiv|---
2.46901|Motor_n|2306.00000000|1/min
2.46958|Airbag_WL|aus|---
2.46958|Airbag_WL_1|aus|---
2.46958|Gurt_VL|gesteckt|---
2.46958|Zusatz_GW_Gurt_WL|aus|
2.47602|Lenkrad_W_B|12.43920000|°
2.47602|Lenkrad_W_R|rechts|---
2.47602|Lenkrad_W_v_B|24.90900000|°/s
2.47602|Lenkrad_W_v_R|rechts|°/s
2.47726|Gang_Getriebe|3|---
2.47726|Gang_Wahl|3|---
2.47726|Zusatz_GW_Werkstatt_KL|aus|
2.47726|Zusatz_Gang_Anzeige_KI|a 3|---
2.47749|ESP_S_1|aktiv|---
2.47749|Motor_n|2299.00000000|1/min
2.48000|DR_Gierrate|-3.66210938|°/s
2.48000|DR_a_x|0.04000000|g
2.48000|DR_a_y|0.05200000|g
2.48000|DR_a_z|1.06800000|g
2.48029|Lenkrad_W_B|12.43920000|°
2.48029|Lenkrad_W_R|rechts|---
2.48029|Lenkrad_W_v_B|20.10200000|°/s
2.48029|Lenkrad_W_v_R|rechts|°/s
2.48053|GW_ESP_KL|aus|
2.48053|Gaspedal_W|5.20000000|%
2.48053|Zusatz_Kickdown|nicht betaetigt|---
2.48075|Motor_KL|aus|
2.48075|Zusatz_GW_Batterie_WL|aus|
2.48075|Zusatz_GW_KuehlMtemp_WL|aus|
2.48075|Zusatz_GW_Oeldruck_WL|aus|
2.48150|Blinker_L_S|aus|---
2.48150|Blinker_R_S|aus|---
2.48150|Blinker_Warnblinker_S|aus|---
2.48150|Licht_Abblend_S|aus|---
2.48150|Licht_Fern_S|aus|---
2.48150|Licht_Hupe_S|aus|---
2.48150|Licht_Nebelschluss_S|aus|---
2.48150|Licht_Stand_S|aus|---
2.48150|Zusatz_GW_Gurt_WL_1|aus|
2.48150|Zusatz_GW_Nebelschluss_KL|aus|
2.48737|ABS_E_1|regelt nicht|---
2.48737|Bremse_Pedal_S_2|nicht betaetigt|---
2.48737|FZ_a_y|-0.05240000|g
2.48737|Zusatz_Bremse_Licht_S|nicht aktiv|
2.48761|ABS_E|regelt nicht|---
2.48761|Bremse_Pedal_S|nicht betaetigt|---
2.48784|ESP_S_1|aktiv|---
2.48784|Motor_n|2306.00000000|1/min
2.48808|FZ_Gierrate|-3.32000000|°/s
2.48808|FZ_a_y_1|-0.10185000|g
2.48880|ESP_E_1|regelt nicht|---
2.48880|ESP_S|aktiv|
2.48880|Rad_n_HL|403.50000000|1/min
2.48880|Rad_n_HR|402.50000000|1/min
2.48880|Zusatz_Bremse_Moment|0.00000000|
2.48903|ABS_WL|aus|---
2.48903|Bremse_DOT_S|ok|---
2.48903|Bremse_Hand|geloest|---
2.48903|Bremse_Pedal_S_1|nicht betaetigt|---
2.48903|ESP_E|regelt nicht|---
2.48903|ESP_KL|aus|
2.48903|Rad_n_VL|403.50000000|1/min
2.48903|Rad_n_VL_1|403.50000000|1/min
2.48903|Rad_n_VR|401.00000000|1/min
2.48962|Airbag_WL|aus|---
2.48962|Airbag_WL_1|aus|---
2.48962|Gurt_VL|gesteckt|---
2.48962|Zusatz_GW_Gurt_WL|aus|
2.49415|Lenkrad_W_B|12.43920000|°
2.49415|Lenkrad_W_R|rechts|---
2.49415|Lenkrad_W_v_B|10.48800000|°/s
2.49415|Lenkrad_W_v_R|rechts|°/s
2.49757|Gang_Getriebe|3|---
2.49757|Gang_Wahl|3|---
2.49757|Zusatz_GW_Werkstatt_KL|aus|
2.49757|Zusatz_Gang_Anzeige_KI|a 3|---
2.49780|ESP_S_1|aktiv|---
2.49780|Motor_n|2299.00000000|1/min
2.50000|DR_Gierrate|-3.66210938|°/s
2.50000|DR_a_x|0.02800000|g
2.50000|DR_a_y|0.00800000|g
2.50000|DR_a_z|1.02800000|g
2.50052|Lenkrad_W_B|12.43920000|°
2.50052|Lenkrad_W_R|rechts|---
2.50052|Lenkrad_W_v_B|4.80700000|°/s
2.50052|Lenkrad_W_v_R|rechts|°/s
2.50140|Blinker_L_S|aus|---
2.50140|Blinker_R_S|aus|---
2.50140|Blinker_Warnblinker_S|aus|---
2.50140|Licht_Abblend_S|aus|---
2.50140|Licht_Fern_S|aus|---
2.50140|Licht_Hupe_S|aus|---
2.50140|Licht_Nebelschluss_S|aus|---
2.50140|Licht_Stand_S|aus|---
2.50140|Zusatz_GW_Gurt_WL_1|aus|
2.50140|Zusatz_GW_Nebelschluss_KL|aus|
2.50164|GW_ESP_KL|aus|
2.50164|Gaspedal_W|5.20000000|%
2.50164|Zusatz_Kickdown|nicht betaetigt|---
2.50180|Motor_KL|aus|
2.50180|Zusatz_GW_Batterie_WL|aus|
2.50180|Zusatz_GW_KuehlMtemp_WL|aus|
2.50180|Zusatz_GW_Oeldruck_WL|aus|
2.50736|ABS_E_1|regelt nicht|---
2.50736|Bremse_Pedal_S_2|nicht betaetigt|---
2.50736|FZ_a_y|-0.06100000|g
2.50736|Zusatz_Bremse_Licht_S|nicht aktiv|
2.50760|ABS_E|regelt nicht|---
2.50760|Bremse_Pedal_S|nicht betaetigt|---
2.50784|ESP_S_1|aktiv|---
2.50784|Motor_n|2308.00000000|1/min
2.50807|FZ_Gierrate|-3.35500000|°/s
2.50807|FZ_a_y_1|-0.06948000|g
2.50879|ESP_E_1|regelt nicht|---
2.50879|ESP_S|aktiv|
2.50879|Rad_n_HL|406.00000000|1/min
2.50879|Rad_n_HR|405.00000000|1/min
2.50879|Zusatz_Bremse_Moment|0.00000000|
2.50902|ABS_WL|aus|---
2.50902|Bremse_DOT_S|ok|---
2.50902|Bremse_Hand|geloest|---
2.50902|Bremse_Pedal_S_1|nicht betaetigt|---
2.50902|ESP_E|regelt nicht|---
2.50902|ESP_KL|aus|
2.50902|Rad_n_VL|406.50000000|1/min
2.50902|Rad_n_VL_1|406.50000000|1/min
2.50902|Rad_n_VR|400.50000000|1/min
2.50965|Airbag_WL|aus|---
2.50965|Airbag_WL_1|aus|---
2.50965|Gurt_VL|gesteckt|---
2.50965|Zusatz_GW_Gurt_WL|aus|
2.51162|Lenkrad_W_B|12.43920000|°
2.51162|Lenkrad_W_R|rechts|---
2.51162|Lenkrad_W_v_B|4.80700000|°/s
2.51162|Lenkrad_W_v_R|rechts|°/s
2.51555|Batterie_U|14.30000000|V
2.51555|FZ_v|43.70000000|km/h
2.51555|KM|29964.00000000|km
2.51819|Gang_Getriebe|3|---
2.51819|Gang_Wahl|3|---
2.51819|Zusatz_GW_Werkstatt_KL|aus|
2.51819|Zusatz_Gang_Anzeige_KI|a 3|---
2.51841|ESP_S_1|aktiv|---
2.51841|Motor_n|2306.00000000|1/min
2.52000|DR_Gierrate|-3.66210938|°/s
2.52000|DR_a_x|0.02000000|g
2.52000|DR_a_y|0.00000000|g
2.52000|DR_a_z|0.95600000|g
2.52054|Lenkrad_W_B|12.92100000|°
2.52054|Lenkrad_W_R|rechts|---
2.52054|Lenkrad_W_v_B|9.61400000|°/s
2.52054|Lenkrad_W_v_R|rechts|°/s
2.52129|Blinker_L_S|aus|---
2.52129|Blinker_R_S|aus|---
2.52129|Blinker_Warnblinker_S|aus|---
2.52129|Licht_Abblend_S|aus|---
2.52129|Licht_Fern_S|aus|---
2.52129|Licht_Hupe_S|aus|---
2.52129|Licht_Nebelschluss_S|aus|---
2.52129|Licht_Stand_S|aus|---
2.52129|Zusatz_GW_Gurt_WL_1|aus|
2.52129|Zusatz_GW_Nebelschluss_KL|aus|
2.52153|GW_ESP_KL|aus|
2.52153|Gaspedal_W|5.20000000|%
2.52153|Zusatz_Kickdown|nicht betaetigt|---
2.52203|Motor_KL|aus|
2.52203|Zusatz_GW_Batterie_WL|aus|
2.52203|Zusatz_GW_KuehlMtemp_WL|aus|
2.52203|Zusatz_GW_Oeldruck_WL|aus|
2.52223|Temperatur_Aussen|8.50000000|°C
2.52223|Zusatz_Licht_Instrumente|0.00000000|%
2.52736|ABS_E_1|regelt nicht|---
2.52736|Bremse_Pedal_S_2|nicht betaetigt|---
2.52736|FZ_a_y|-0.02660000|g
2.52736|Zusatz_Bremse_Licht_S|nicht aktiv|
2.52760|ABS_E|regelt nicht|---
2.52760|Bremse_Pedal_S|nicht betaetigt|---
2.52807|FZ_Gierrate|-3.49000000|°/s
2.52807|FZ_a_y_1|-0.06727000|g
2.52855|ESP_E_1|regelt nicht|---
2.52855|ESP_S|aktiv|
2.52855|Rad_n_HL|408.50000000|1/min
2.52855|Rad_n_HR|406.50000000|1/min
2.52855|Zusatz_Bremse_Moment|0.00000000|
2.52878|ABS_WL|aus|---
2.52878|Bremse_DOT_S|ok|---
2.52878|Bremse_Hand|geloest|---
2.52878|Bremse_Pedal_S_1|nicht betaetigt|---
2.52878|ESP_E|regelt nicht|---
2.52878|ESP_KL|aus|
2.52878|Rad_n_VL|406.00000000|1/min
2.52878|Rad_n_VL_1|406.00000000|1/min
2.52878|Rad_n_VR|402.00000000|1/min
2.52902|ESP_S_1|aktiv|---
2.52902|Motor_n|2302.00000000|1/min
2.52968|Airbag_WL|aus|---
2.52968|Airbag_WL_1|aus|---
2.52968|Gurt_VL|gesteckt|---
2.52968|Zusatz_GW_Gurt_WL|aus|
2.53593|Lenkrad_W_B|12.92100000|°
2.53593|Lenkrad_W_R|rechts|---
2.53593|Lenkrad_W_v_B|4.80700000|°/s
2.53593|Lenkrad_W_v_R|rechts|°/s
2.53786|Gang_Getriebe|3|---
2.53786|Gang_Wahl|3|---
2.53786|Zusatz_GW_Werkstatt_KL|aus|
2.53786|Zusatz_Gang_Anzeige_KI|a 3|---
2.53809|ESP_S_1|aktiv|---
2.53809|Motor_n|2308.00000000|1/min
2.54000|DR_Gierrate|-3.17382812|°/s
2.54000|DR_a_x|0.04000000|g
2.54000|DR_a_y|0.02000000|g
2.54000|DR_a_z|0.84800000|g
2.54071|Lenkrad_W_B|12.92100000|°
2.54071|Lenkrad_W_R|rechts|---
2.54071|Lenkrad_W_v_B|4.80700000|°/s
2.54071|Lenkrad_W_v_R|rechts|°/s
2.54104|Blinker_L_S|aus|---
2.54104|Blinker_R_S|aus|---
2.54104|Blinker_Warnblinker_S|aus|---
2.54104|Licht_Abblend_S|aus|---
2.54104|Licht_Fern_S|aus|---
2.54104|Licht_Hupe_S|aus|---
2.54104|Licht_Nebelschluss_S|aus|---
2.54104|Licht_Stand_S|aus|---
2.54104|Zusatz_GW_Gurt_WL_1|aus|
2.54104|Zusatz_GW_Nebelschluss_KL|aus|
2.54128|GW_ESP_KL|aus|
2.54128|Gaspedal_W|5.20000000|%
2.54128|Zusatz_Kickdown|nicht betaetigt|---
2.54173|Motor_KL|aus|
2.54173|Zusatz_GW_Batterie_WL|aus|
2.54173|Zusatz_GW_KuehlMtemp_WL|aus|
2.54173|Zusatz_GW_Oeldruck_WL|aus|
2.54734|ABS_E_1|regelt nicht|---
2.54734|Bremse_Pedal_S_2|nicht betaetigt|---
2.54734|FZ_a_y|-0.02660000|g
2.54734|Zusatz_Bremse_Licht_S|nicht aktiv|
2.54758|ABS_E|regelt nicht|---
2.54758|Bremse_Pedal_S|nicht betaetigt|---
2.54806|FZ_Gierrate|-3.41000000|°/s
2.54806|FZ_a_y_1|-0.11056000|g
2.54854|ESP_E_1|regelt nicht|---
2.54854|ESP_S|aktiv|
2.54854|Rad_n_HL|409.00000000|1/min
2.54854|Rad_n_HR|404.50000000|1/min
2.54854|Zusatz_Bremse_Moment|0.00000000|
2.54877|ABS_WL|aus|---
2.54877|Bremse_DOT_S|ok|---
2.54877|Bremse_Hand|geloest|---
2.54877|Bremse_Pedal_S_1|nicht betaetigt|---
2.54877|ESP_E|regelt nicht|---
2.54877|ESP_KL|aus|
2.54877|Rad_n_VL|404.00000000|1/min
2.54877|Rad_n_VL_1|404.00000000|1/min
2.54877|Rad_n_VR|401.50000000|1/min
2.54901|ESP_S_1|aktiv|---
2.54901|Motor_n|2308.00000000|1/min
2.54970|Airbag_WL|aus|---
2.54970|Airbag_WL_1|aus|---
2.54970|Gurt_VL|gesteckt|---
2.54970|Zusatz_GW_Gurt_WL|aus|
2.55589|Lenkrad_W_B|12.92100000|°
2.55589|Lenkrad_W_R|rechts|---
2.55589|Lenkrad_W_v_B|4.80700000|°/s
2.55589|Lenkrad_W_v_R|rechts|°/s
2.55769|Gang_Getriebe|3|---
2.55769|Gang_Wahl|3|---
2.55769|Zusatz_GW_Werkstatt_KL|aus|
2.55769|Zusatz_Gang_Anzeige_KI|a 3|---
2.55792|ESP_S_1|aktiv|---
2.55792|Motor_n|2316.00000000|1/min
2.56000|DR_Gierrate|-2.44140625|°/s
2.56000|DR_a_x|0.02000000|g
2.56000|DR_a_y|-0.02000000|g
2.56000|DR_a_z|0.88000000|g
2.56060|Lenkrad_W_B|12.92100000|°
2.56060|Lenkrad_W_R|rechts|---
2.56060|Lenkrad_W_v_B|4.80700000|°/s
2.56060|Lenkrad_W_v_R|rechts|°/s
2.56088|Blinker_L_S|aus|---
2.56088|Blinker_R_S|aus|---
2.56088|Blinker_Warnblinker_S|aus|---
2.56088|Licht_Abblend_S|aus|---
2.56088|Licht_Fern_S|aus|---
2.56088|Licht_Hupe_S|aus|---
2.56088|Licht_Nebelschluss_S|aus|---
2.56088|Licht_Stand_S|aus|---
2.56088|Zusatz_GW_Gurt_WL_1|aus|
2.56088|Zusatz_GW_Nebelschluss_KL|aus|
2.56112|GW_ESP_KL|aus|
2.56112|Gaspedal_W|5.20000000|%
2.56112|Zusatz_Kickdown|nicht betaetigt|---
2.56175|Motor_KL|aus|
2.56175|Zusatz_GW_Batterie_WL|aus|
2.56175|Zusatz_GW_KuehlMtemp_WL|aus|
2.56175|Zusatz_GW_Oeldruck_WL|aus|
2.56734|ABS_E_1|regelt nicht|---
2.56734|Bremse_Pedal_S_2|nicht betaetigt|---
2.56734|FZ_a_y|-0.06960000|g
2.56734|Zusatz_Bremse_Licht_S|nicht aktiv|
2.56759|ABS_E|regelt nicht|---
2.56759|Bremse_Pedal_S|nicht betaetigt|---
2.56805|FZ_Gierrate|-3.08000000|°/s
2.56805|FZ_a_y_1|-0.11563000|g
2.56854|ESP_E_1|regelt nicht|---
2.56854|ESP_S|aktiv|
2.56854|Rad_n_HL|409.50000000|1/min
2.56854|Rad_n_HR|406.00000000|1/min
2.56854|Zusatz_Bremse_Moment|0.00000000|
2.56877|ABS_WL|aus|---
2.56877|Bremse_DOT_S|ok|---
2.56877|Bremse_Hand|geloest|---
2.56877|Bremse_Pedal_S_1|nicht betaetigt|---
2.56877|ESP_E|regelt nicht|---
2.56877|ESP_KL|aus|
2.56877|Rad_n_VL|407.00000000|1/min
2.56877|Rad_n_VL_1|407.00000000|1/min
2.56877|Rad_n_VR|400.00000000|1/min
2.56901|ESP_S_1|aktiv|---
2.56901|Motor_n|2321.00000000|1/min
2.56972|Airbag_WL|aus|---
2.56972|Airbag_WL_1|aus|---
2.56972|Gurt_VL|gesteckt|---
2.56972|Zusatz_GW_Gurt_WL|aus|
2.57585|Lenkrad_W_B|12.92100000|°
2.57585|Lenkrad_W_R|rechts|---
2.57585|Lenkrad_W_v_B|4.80700000|°/s
2.57585|Lenkrad_W_v_R|rechts|°/s
2.57810|Gang_Getriebe|3|---
2.57810|Gang_Wahl|3|---
2.57810|Zusatz_GW_Werkstatt_KL|aus|
2.57810|Zusatz_Gang_Anzeige_KI|a 3|---
2.57835|ESP_S_1|aktiv|---
2.57835|Motor_n|2319.00000000|1/min
2.58000|DR_Gierrate|-3.17382812|°/s
2.58000|DR_a_x|0.04000000|g
2.58000|DR_a_y|-0.00800000|g
2.58000|DR_a_z|0.91200000|g
2.58086|Lenkrad_W_B|13.40280000|°
2.58086|Lenkrad_W_R|rechts|---
2.58086|Lenkrad_W_v_B|9.61400000|°/s
2.58086|Lenkrad_W_v_R|rechts|°/s
2.58125|Blinker_L_S|aus|---
2.58125|Blinker_R_S|aus|---
2.58125|Blinker_Warnblinker_S|aus|---
2.58125|Licht_Abblend_S|aus|---
2.58125|Licht_Fern_S|aus|---
2.58125|Licht_Hupe_S|aus|---
2.58125|Licht_Nebelschluss_S|aus|---
2.58125|Licht_Stand_S|aus|---
2.58125|Zusatz_GW_Gurt_WL_1|aus|
2.58125|Zusatz_GW_Nebelschluss_KL|aus|
2.58150|GW_ESP_KL|aus|
2.58150|Gaspedal_W|4.80000000|%
2.58150|Zusatz_Kickdown|nicht betaetigt|---
2.58195|Motor_KL|aus|
2.58195|Zusatz_GW_Batterie_WL|aus|
2.58195|Zusatz_GW_KuehlMtemp_WL|aus|
2.58195|Zusatz_GW_Oeldruck_WL|aus|
2.58733|ABS_E_1|regelt nicht|---
2.58733|Bremse_Pedal_S_2|nicht betaetigt|---
2.58733|FZ_a_y|-0.07820000|g
2.58733|Zusatz_Bremse_Licht_S|nicht aktiv|
2.58757|ABS_E|regelt nicht|---
2.58757|Bremse_Pedal_S|nicht betaetigt|---
2.58803|FZ_Gierrate|-3.07000000|°/s
2.58803|FZ_a_y_1|-0.11290000|g
2.58852|ESP_E_1|regelt nicht|---
2.58852|ESP_S|aktiv|
2.58852|Rad_n_HL|410.00000000|1/min
2.58852|Rad_n_HR|406.50000000|1/min
2.58852|Zusatz_Bremse_Moment|0.00000000|
2.58880|ABS_WL|aus|---
2.58880|Bremse_DOT_S|ok|---
2.58880|Bremse_Hand|geloest|---
2.58880|Bremse_Pedal_S_1|nicht betaetigt|---
2.58880|ESP_E|regelt nicht|---
2.58880|ESP_KL|aus|
2.58880|Rad_n_VL|405.00000000|1/min
2.58880|Rad_n_VL_1|405.00000000|1/min
2.58880|Rad_n_VR|402.00000000|1/min
2.58904|ESP_S_1|aktiv|---
2.58904|Motor_n|2323.00000000|1/min
