Version|5
Timestamp Start|20110126_212236
Timestamp Ende|20110126_212306
Triggernummer|152
Trigger-Timestamp|20110126_212256
DD-Sensor|
Konfiguration|
Triggergrund|Verzögerung
GPS Start|20110126_212237|51.03374000|13.73071800
GPS Ende|20110126_212306|51.03053600|13.73057800
GPS Trigger|20110126_212257|51.03099300|13.73044000
GPS alt|||
Zeit|Signal|Wert|Einheit
19.45706|FZ_a_y_1|0.00000000|g
19.45706|GW_ESP_KL_2|an|
19.45706|Gaspedal_W|0.00000000|%
19.45941|Blinker_L_S|aus|---
19.45941|Blinker_R_S|aus|---
19.45941|Blinker_Warnblinker_S|aus|---
19.45941|Bremse_Hand|geloest|---
19.45941|KM|35687.00000000|km
19.45941|Licht_Stand_S|an|---
19.45941|Zusatz_Anlassschalter|aus|
19.45941|Zusatz_Heckscheibe_Heizung|aus|
19.45941|Zusatz_Klimaanlage|aus|
19.45941|Zusatz_Lueftung_Innenraum_S|an|
19.45941|Zusatz_Tuer_links|geschlossen|
19.45941|Zusatz_Tuer_rechts|geschlossen|
19.46059|DR_Gierrate|-0.48828125|°/s
19.46176|DR_a_x|-0.15600000|g
19.46176|DR_a_y|0.04400000|g
19.46176|DR_a_z|1.06800000|g
19.46294|Lenkrad_W_B|0.00000000|°
19.46294|Lenkrad_W_R|links|---
19.46294|Lenkrad_W_v_B|0.00000000|°/s
19.46294|Lenkrad_W_v_R|links|---
19.46412|Gang_Getriebe|5|---
19.46412|Gang_Wahl|5|---
19.46412|Motor_n|1889.00000000|1/min
19.46412|Zusatz_Fahr_S|fz. schneller als 10 km/h|
19.46765|Bremse_Pedal_S_1|betaetigt|---
19.46765|FZ_a_y_1|0.00000000|g
19.46765|GW_ESP_KL_2|an|
19.46765|Gaspedal_W|0.00000000|%
19.46882|GW_ESP_KL_1|aus|
19.46882|Motor_KL|aus|---
19.46882|Motor_n_1|1875.00000000|1/min
19.46882|Zusatz_GW_Batterie_WL|aus|
19.46882|Zusatz_GW_Oeldruck_WL|aus|
19.46882|Zusatz_Gang_Anzeige_KI|5|---
19.46882|Zusatz_Motor_Kuehlung_S|aus|
19.46882|Zusatz_Motor_Temperatur|73.00000000|°C
19.46882|Zusatz_Parksperre|Parksperre aus|
19.46882|Zusatz_Zuendung_Ganganzeige|Zuendung an|
19.47118|Rad_n_HL|497.50000000|1/min
19.47118|Rad_n_HR|497.00000000|1/min
19.47118|Rad_n_VL|490.50000000|1/min
19.47118|Rad_n_VR|490.00000000|1/min
19.47235|ABS_E|regelt nicht|---
19.47235|Bremse_DOT_S|ok|---
19.47235|Bremse_Pedal_S|betaetigt|---
19.47235|ESP_E|regelt nicht|---
19.47235|FZ_v_1|51.00000000|km/h
19.47235|GW_ABS_WL|aus|---
19.47235|GW_ABS_WL_1|aus|---
19.47235|GW_ESP_KL|aus|---
19.47353|FZ_a_y|0.00000000|g
19.47353|FZ_a_y_2|-0.05200000|g
19.47471|FZ_v|51.00000000|km/h
19.47471|Temperatur_Aussen|1.00000000|°C
19.47588|Lenkrad_W_B|0.00000000|°
19.47588|Lenkrad_W_R|links|---
19.47588|Lenkrad_W_v_B|0.00000000|°/s
19.47588|Lenkrad_W_v_R|links|---
19.47706|Bremse_Pedal_S_1|betaetigt|---
19.47706|FZ_a_y_1|0.00000000|g
19.47706|GW_ESP_KL_2|an|
19.47706|Gaspedal_W|0.00000000|%
19.47941|Blinker_L_S|aus|---
19.47941|Blinker_R_S|aus|---
19.47941|Blinker_Warnblinker_S|aus|---
19.47941|Bremse_Hand|geloest|---
19.47941|KM|35687.00000000|km
19.47941|Licht_Stand_S|an|---
19.47941|Zusatz_Anlassschalter|aus|
19.47941|Zusatz_Heckscheibe_Heizung|aus|
19.47941|Zusatz_Klimaanlage|aus|
19.47941|Zusatz_Lueftung_Innenraum_S|an|
19.47941|Zusatz_Tuer_links|geschlossen|
19.47941|Zusatz_Tuer_rechts|geschlossen|
19.48062|DR_Gierrate|-0.48828125|°/s
19.48187|DR_a_x|-0.13600000|g
19.48187|DR_a_y|0.04000000|g
19.48187|DR_a_z|1.08400000|g
19.48312|Lenkrad_W_B|0.00000000|°
19.48312|Lenkrad_W_R|links|---
19.48312|Lenkrad_W_v_B|0.00000000|°/s
19.48312|Lenkrad_W_v_R|links|---
19.48437|Gang_Getriebe|5|---
19.48437|Gang_Wahl|5|---
19.48437|Motor_n|1886.00000000|1/min
19.48437|Zusatz_Fahr_S|fz. schneller als 10 km/h|
19.48812|Bremse_Pedal_S_1|betaetigt|---
19.48812|FZ_a_y_1|0.00000000|g
19.48812|GW_ESP_KL_2|an|
19.48812|Gaspedal_W|0.00000000|%
19.48937|GW_ESP_KL_1|aus|
19.48937|Motor_KL|aus|---
19.48937|Motor_n_1|1875.00000000|1/min
19.48937|Zusatz_GW_Batterie_WL|aus|
19.48937|Zusatz_GW_Oeldruck_WL|aus|
19.48937|Zusatz_Gang_Anzeige_KI|5|---
19.48937|Zusatz_Motor_Kuehlung_S|aus|
19.48937|Zusatz_Motor_Temperatur|73.00000000|°C
19.48937|Zusatz_Parksperre|Parksperre aus|
19.48937|Zusatz_Zuendung_Ganganzeige|Zuendung an|
19.49187|Rad_n_HL|496.50000000|1/min
19.49187|Rad_n_HR|496.50000000|1/min
19.49187|Rad_n_VL|488.00000000|1/min
19.49187|Rad_n_VR|488.00000000|1/min
19.49312|ABS_E|regelt nicht|---
19.49312|Bremse_DOT_S|ok|---
19.49312|Bremse_Pedal_S|betaetigt|---
19.49312|ESP_E|regelt nicht|---
19.49312|FZ_v_1|51.00000000|km/h
19.49312|GW_ABS_WL|aus|---
19.49312|GW_ABS_WL_1|aus|---
19.49312|GW_ESP_KL|aus|---
19.49437|FZ_a_y|0.00000000|g
19.49437|FZ_a_y_2|-0.05200000|g
19.49562|Lenkrad_W_B|0.00000000|°
19.49562|Lenkrad_W_R|links|---
19.49562|Lenkrad_W_v_B|0.00000000|°/s
19.49562|Lenkrad_W_v_R|links|---
19.49687|Bremse_Pedal_S_1|betaetigt|---
19.49687|FZ_a_y_1|0.00000000|g
19.49687|GW_ESP_KL_2|an|
19.49687|Gaspedal_W|0.00000000|%
19.49937|Blinker_L_S|aus|---
19.49937|Blinker_R_S|aus|---
19.49937|Blinker_Warnblinker_S|aus|---
19.49937|Bremse_Hand|geloest|---
19.49937|KM|35687.00000000|km
19.49937|Licht_Stand_S|an|---
19.49937|Zusatz_Anlassschalter|aus|
19.49937|Zusatz_Heckscheibe_Heizung|aus|
19.49937|Zusatz_Klimaanlage|aus|
19.49937|Zusatz_Lueftung_Innenraum_S|an|
19.49937|Zusatz_Tuer_links|geschlossen|
19.49937|Zusatz_Tuer_rechts|geschlossen|
19.50059|FZ_v|51.00000000|km/h
19.50059|Temperatur_Aussen|1.00000000|°C
19.50176|DR_Gierrate|-0.48828125|°/s
19.50294|DR_a_x|-0.14400000|g
19.50294|DR_a_y|0.04400000|g
19.50294|DR_a_z|1.04800000|g
19.50412|Lenkrad_W_B|0.00000000|°
19.50412|Lenkrad_W_R|links|---
19.50412|Lenkrad_W_v_B|0.00000000|°/s
19.50412|Lenkrad_W_v_R|links|---
19.50529|Gang_Getriebe|5|---
19.50529|Gang_Wahl|5|---
19.50529|Motor_n|1884.00000000|1/min
19.50529|Zusatz_Fahr_S|fz. schneller als 10 km/h|
19.50882|Bremse_Pedal_S_1|betaetigt|---
19.50882|FZ_a_y_1|0.00000000|g
19.50882|GW_ESP_KL_2|an|
19.50882|Gaspedal_W|0.00000000|%
19.51000|GW_ESP_KL_1|aus|
19.51000|Motor_KL|aus|---
19.51000|Motor_n_1|1875.00000000|1/min
19.51000|Zusatz_GW_Batterie_WL|aus|
19.51000|Zusatz_GW_Oeldruck_WL|aus|
19.51000|Zusatz_Gang_Anzeige_KI|5|---
19.51000|Zusatz_Motor_Kuehlung_S|aus|
19.51000|Zusatz_Motor_Temperatur|73.00000000|°C
19.51000|Zusatz_Parksperre|Parksperre aus|
19.51000|Zusatz_Zuendung_Ganganzeige|Zuendung an|
19.51118|Rad_n_HL|495.00000000|1/min
19.51118|Rad_n_HR|495.50000000|1/min
19.51118|Rad_n_VL|488.00000000|1/min
19.51118|Rad_n_VR|486.50000000|1/min
19.51235|ABS_E|regelt nicht|---
19.51235|Bremse_DOT_S|ok|---
19.51235|Bremse_Pedal_S|betaetigt|---
19.51235|ESP_E|regelt nicht|---
19.51235|FZ_v_1|51.00000000|km/h
19.51235|GW_ABS_WL|aus|---
19.51235|GW_ABS_WL_1|aus|---
19.51235|GW_ESP_KL|aus|---
19.51353|FZ_a_y|0.00000000|g
19.51353|FZ_a_y_2|-0.03900000|g
19.51588|Lenkrad_W_B|0.00000000|°
19.51588|Lenkrad_W_R|links|---
19.51588|Lenkrad_W_v_B|0.00000000|°/s
19.51588|Lenkrad_W_v_R|links|---
19.51706|Bremse_Pedal_S_1|betaetigt|---
19.51706|FZ_a_y_1|0.00000000|g
19.51706|GW_ESP_KL_2|an|
19.51706|Gaspedal_W|0.00000000|%
19.51941|Blinker_L_S|aus|---
19.51941|Blinker_R_S|aus|---
19.51941|Blinker_Warnblinker_S|aus|---
19.51941|Bremse_Hand|geloest|---
19.51941|KM|35687.00000000|km
19.51941|Licht_Stand_S|an|---
19.51941|Zusatz_Anlassschalter|aus|
19.51941|Zusatz_Heckscheibe_Heizung|aus|
19.51941|Zusatz_Klimaanlage|aus|
19.51941|Zusatz_Lueftung_Innenraum_S|an|
19.51941|Zusatz_Tuer_links|geschlossen|
19.51941|Zusatz_Tuer_rechts|geschlossen|
19.52059|DR_Gierrate|-0.73242188|°/s
19.52176|DR_a_x|-0.15200000|g
19.52176|DR_a_y|0.03200000|g
19.52176|DR_a_z|1.02800000|g
19.52294|FZ_v|51.00000000|km/h
19.52294|Temperatur_Aussen|1.00000000|°C
19.52412|Lenkrad_W_B|0.00000000|°
19.52412|Lenkrad_W_R|links|---
19.52412|Lenkrad_W_v_B|0.00000000|°/s
19.52412|Lenkrad_W_v_R|links|---
19.52529|Gang_Getriebe|5|---
19.52529|Gang_Wahl|5|---
19.52529|Motor_n|1881.00000000|1/min
19.52529|Zusatz_Fahr_S|fz. schneller als 10 km/h|
19.52882|Bremse_Pedal_S_1|betaetigt|---
19.52882|FZ_a_y_1|0.00000000|g
19.52882|GW_ESP_KL_2|an|
19.52882|Gaspedal_W|0.00000000|%
19.53000|GW_ESP_KL_1|aus|
19.53000|Motor_KL|aus|---
19.53000|Motor_n_1|1875.00000000|1/min
19.53000|Zusatz_GW_Batterie_WL|aus|
19.53000|Zusatz_GW_Oeldruck_WL|aus|
19.53000|Zusatz_Gang_Anzeige_KI|5|---
19.53000|Zusatz_Motor_Kuehlung_S|aus|
19.53000|Zusatz_Motor_Temperatur|73.00000000|°C
19.53000|Zusatz_Parksperre|Parksperre aus|
19.53000|Zusatz_Zuendung_Ganganzeige|Zuendung an|
19.53235|Rad_n_HL|493.00000000|1/min
19.53235|Rad_n_HR|493.50000000|1/min
19.53235|Rad_n_VL|485.00000000|1/min
19.53235|Rad_n_VR|485.00000000|1/min
19.53353|ABS_E|regelt nicht|---
19.53353|Bremse_DOT_S|ok|---
19.53353|Bremse_Pedal_S|betaetigt|---
19.53353|ESP_E|regelt nicht|---
19.53353|FZ_v_1|51.00000000|km/h
19.53353|GW_ABS_WL|aus|---
19.53353|GW_ABS_WL_1|aus|---
19.53353|GW_ESP_KL|aus|---
19.53471|FZ_a_y|0.00000000|g
19.53471|FZ_a_y_2|-0.05200000|g
19.53588|Lenkrad_W_B|0.00000000|°
19.53588|Lenkrad_W_R|links|---
19.53588|Lenkrad_W_v_B|0.00000000|°/s
19.53588|Lenkrad_W_v_R|links|---
19.53706|Bremse_Pedal_S_1|betaetigt|---
19.53706|FZ_a_y_1|0.00000000|g
19.53706|GW_ESP_KL_2|an|
19.53706|Gaspedal_W|0.00000000|%
19.53941|Blinker_L_S|aus|---
19.53941|Blinker_R_S|aus|---
19.53941|Blinker_Warnblinker_S|aus|---
19.53941|Bremse_Hand|geloest|---
19.53941|KM|35687.00000000|km
19.53941|Licht_Stand_S|an|---
19.53941|Zusatz_Anlassschalter|aus|
19.53941|Zusatz_Heckscheibe_Heizung|aus|
19.53941|Zusatz_Klimaanlage|aus|
19.53941|Zusatz_Lueftung_Innenraum_S|an|
19.53941|Zusatz_Tuer_links|geschlossen|
19.53941|Zusatz_Tuer_rechts|geschlossen|
19.54059|DR_Gierrate|0.00000000|°/s
19.54176|DR_a_x|-0.17200000|g
19.54176|DR_a_y|0.02000000|g
19.54176|DR_a_z|1.01200000|g
19.54294|Lenkrad_W_B|0.00000000|°
19.54294|Lenkrad_W_R|links|---
19.54294|Lenkrad_W_v_B|0.00000000|°/s
19.54294|Lenkrad_W_v_R|links|---
19.54412|Gang_Getriebe|5|---
19.54412|Gang_Wahl|5|---
19.54412|Motor_n|1874.00000000|1/min
19.54412|Zusatz_Fahr_S|fz. schneller als 10 km/h|
19.54765|Bremse_Pedal_S_1|betaetigt|---
19.54765|FZ_a_y_1|0.00000000|g
19.54765|GW_ESP_KL_2|an|
19.54765|Gaspedal_W|0.00000000|%
19.54882|GW_ESP_KL_1|aus|
19.54882|Motor_KL|aus|---
19.54882|Motor_n_1|1875.00000000|1/min
19.54882|Zusatz_GW_Batterie_WL|aus|
19.54882|Zusatz_GW_Oeldruck_WL|aus|
19.54882|Zusatz_Gang_Anzeige_KI|5|---
19.54882|Zusatz_Motor_Kuehlung_S|aus|
19.54882|Zusatz_Motor_Temperatur|73.00000000|°C
19.54882|Zusatz_Parksperre|Parksperre aus|
19.54882|Zusatz_Zuendung_Ganganzeige|Zuendung an|
19.55118|Rad_n_HL|490.50000000|1/min
19.55118|Rad_n_HR|492.50000000|1/min
19.55118|Rad_n_VL|483.50000000|1/min
19.55118|Rad_n_VR|484.50000000|1/min
19.55235|ABS_E|regelt nicht|---
19.55235|Bremse_DOT_S|ok|---
19.55235|Bremse_Pedal_S|betaetigt|---
19.55235|ESP_E|regelt nicht|---
19.55235|FZ_v_1|50.00000000|km/h
19.55235|GW_ABS_WL|aus|---
19.55235|GW_ABS_WL_1|aus|---
19.55235|GW_ESP_KL|aus|---
19.55353|FZ_a_y|0.00000000|g
19.55353|FZ_a_y_2|-0.05200000|g
19.55471|FZ_v|51.00000000|km/h
19.55471|Temperatur_Aussen|1.00000000|°C
19.55588|Lenkrad_W_B|0.00000000|°
19.55588|Lenkrad_W_R|links|---
19.55588|Lenkrad_W_v_B|0.00000000|°/s
19.55588|Lenkrad_W_v_R|links|---
19.55706|Bremse_Pedal_S_1|betaetigt|---
19.55706|FZ_a_y_1|0.00000000|g
19.55706|GW_ESP_KL_2|an|
19.55706|Gaspedal_W|0.00000000|%
19.55941|Blinker_L_S|aus|---
19.55941|Blinker_R_S|aus|---
19.55941|Blinker_Warnblinker_S|aus|---
19.55941|Bremse_Hand|geloest|---
19.55941|KM|35687.00000000|km
19.55941|Licht_Stand_S|an|---
19.55941|Zusatz_Anlassschalter|aus|
19.55941|Zusatz_Heckscheibe_Heizung|aus|
19.55941|Zusatz_Klimaanlage|aus|
19.55941|Zusatz_Lueftung_Innenraum_S|an|
19.55941|Zusatz_Tuer_links|geschlossen|
19.55941|Zusatz_Tuer_rechts|geschlossen|
19.56059|DR_Gierrate|0.00000000|°/s
19.56176|DR_a_x|-0.16400000|g
19.56176|DR_a_y|0.02800000|g
19.56176|DR_a_z|1.07600000|g
19.56294|Lenkrad_W_B|0.00000000|°
19.56294|Lenkrad_W_R|links|---
19.56294|Lenkrad_W_v_B|0.00000000|°/s
19.56294|Lenkrad_W_v_R|links|---
19.56412|Gang_Getriebe|5|---
19.56412|Gang_Wahl|5|---
19.56412|Motor_n|1868.00000000|1/min
19.56412|Zusatz_Fahr_S|fz. schneller als 10 km/h|
19.56765|Bremse_Pedal_S_1|betaetigt|---
19.56765|FZ_a_y_1|0.00000000|g
19.56765|GW_ESP_KL_2|an|
19.56765|Gaspedal_W|0.00000000|%
19.56882|GW_ESP_KL_1|aus|
19.56882|Motor_KL|aus|---
19.56882|Motor_n_1|1850.00000000|1/min
19.56882|Zusatz_GW_Batterie_WL|aus|
19.56882|Zusatz_GW_Oeldruck_WL|aus|
19.56882|Zusatz_Gang_Anzeige_KI|5|---
19.56882|Zusatz_Motor_Kuehlung_S|aus|
19.56882|Zusatz_Motor_Temperatur|73.00000000|°C
19.56882|Zusatz_Parksperre|Parksperre aus|
19.56882|Zusatz_Zuendung_Ganganzeige|Zuendung an|
19.57118|Rad_n_HL|490.50000000|1/min
19.57118|Rad_n_HR|492.00000000|1/min
19.57118|Rad_n_VL|483.00000000|1/min
19.57118|Rad_n_VR|484.00000000|1/min
19.57235|ABS_E|regelt nicht|---
19.57235|Bremse_DOT_S|ok|---
19.57235|Bremse_Pedal_S|betaetigt|---
19.57235|ESP_E|regelt nicht|---
19.57235|FZ_v_1|50.00000000|km/h
19.57235|GW_ABS_WL|aus|---
19.57235|GW_ABS_WL_1|aus|---
19.57235|GW_ESP_KL|aus|---
19.57353|FZ_a_y|-0.01000000|g
19.57353|FZ_a_y_2|-0.03900000|g
19.57471|FZ_v|51.00000000|km/h
19.57471|Temperatur_Aussen|1.00000000|°C
19.57588|Lenkrad_W_B|0.00000000|°
19.57588|Lenkrad_W_R|links|---
19.57588|Lenkrad_W_v_B|0.00000000|°/s
19.57588|Lenkrad_W_v_R|links|---
19.57706|Bremse_Pedal_S_1|betaetigt|---
19.57706|FZ_a_y_1|0.00000000|g
19.57706|GW_ESP_KL_2|an|
19.57706|Gaspedal_W|0.00000000|%
19.57941|Blinker_L_S|aus|---
19.57941|Blinker_R_S|aus|---
19.57941|Blinker_Warnblinker_S|aus|---
19.57941|Bremse_Hand|geloest|---
19.57941|KM|35687.00000000|km
19.57941|Licht_Stand_S|an|---
19.57941|Zusatz_Anlassschalter|aus|
19.57941|Zusatz_Heckscheibe_Heizung|aus|
19.57941|Zusatz_Klimaanlage|aus|
19.57941|Zusatz_Lueftung_Innenraum_S|an|
19.57941|Zusatz_Tuer_links|geschlossen|
19.57941|Zusatz_Tuer_rechts|geschlossen|
19.58062|DR_Gierrate|0.48828125|°/s
19.58187|DR_a_x|-0.15600000|g
19.58187|DR_a_y|0.01600000|g
19.58187|DR_a_z|1.04800000|g
19.58312|Lenkrad_W_B|0.00000000|°
19.58312|Lenkrad_W_R|links|---
19.58312|Lenkrad_W_v_B|0.00000000|°/s
19.58312|Lenkrad_W_v_R|links|---
19.58437|Gang_Getriebe|5|---
19.58437|Gang_Wahl|5|---
19.58437|Motor_n|1865.00000000|1/min
19.58437|Zusatz_Fahr_S|fz. schneller als 10 km/h|
19.58812|Bremse_Pedal_S_1|betaetigt|---
19.58812|FZ_a_y_1|-0.02000000|g
19.58812|GW_ESP_KL_2|an|
19.58812|Gaspedal_W|0.00000000|%
19.58937|GW_ESP_KL_1|aus|
19.58937|Motor_KL|aus|---
19.58937|Motor_n_1|1850.00000000|1/min
19.58937|Zusatz_GW_Batterie_WL|aus|
19.58937|Zusatz_GW_Oeldruck_WL|aus|
19.58937|Zusatz_Gang_Anzeige_KI|5|---
19.58937|Zusatz_Motor_Kuehlung_S|aus|
19.58937|Zusatz_Motor_Temperatur|73.00000000|°C
19.58937|Zusatz_Parksperre|Parksperre aus|
19.58937|Zusatz_Zuendung_Ganganzeige|Zuendung an|
19.59187|Rad_n_HL|490.50000000|1/min
19.59187|Rad_n_HR|490.00000000|1/min
19.59187|Rad_n_VL|483.00000000|1/min
19.59187|Rad_n_VR|483.50000000|1/min
19.59312|ABS_E|regelt nicht|---
19.59312|Bremse_DOT_S|ok|---
19.59312|Bremse_Pedal_S|betaetigt|---
19.59312|ESP_E|regelt nicht|---
19.59312|FZ_v_1|50.00000000|km/h
19.59312|GW_ABS_WL|aus|---
19.59312|GW_ABS_WL_1|aus|---
19.59312|GW_ESP_KL|aus|---
19.59437|FZ_a_y|0.00000000|g
19.59437|FZ_a_y_2|-0.03900000|g
19.59562|Lenkrad_W_B|0.00000000|°
19.59562|Lenkrad_W_R|links|---
19.59562|Lenkrad_W_v_B|0.00000000|°/s
19.59562|Lenkrad_W_v_R|links|---
19.59687|Bremse_Pedal_S_1|betaetigt|---
19.59687|FZ_a_y_1|-0.02000000|g
19.59687|GW_ESP_KL_2|an|
19.59687|Gaspedal_W|0.00000000|%
19.59937|Blinker_L_S|aus|---
19.59937|Blinker_R_S|aus|---
19.59937|Blinker_Warnblinker_S|aus|---
19.59937|Bremse_Hand|geloest|---
19.59937|KM|35687.00000000|km
19.59937|Licht_Stand_S|an|---
19.59937|Zusatz_Anlassschalter|aus|
19.59937|Zusatz_Heckscheibe_Heizung|aus|
19.59937|Zusatz_Klimaanlage|aus|
19.59937|Zusatz_Lueftung_Innenraum_S|an|
19.59937|Zusatz_Tuer_links|geschlossen|
19.59937|Zusatz_Tuer_rechts|geschlossen|
19.60050|FZ_v|50.00000000|km/h
19.60050|Temperatur_Aussen|1.00000000|°C
19.60150|DR_Gierrate|0.00000000|°/s
19.60250|DR_a_x|-0.16000000|g
19.60250|DR_a_y|0.04000000|g
19.60250|DR_a_z|1.08800000|g
19.60350|Lenkrad_W_B|0.00000000|°
19.60350|Lenkrad_W_R|links|---
19.60350|Lenkrad_W_v_B|0.00000000|°/s
19.60350|Lenkrad_W_v_R|links|---
19.60450|Gang_Getriebe|5|---
19.60450|Gang_Wahl|5|---
19.60450|Motor_n|1861.00000000|1/min
19.60450|Zusatz_Fahr_S|fz. schneller als 10 km/h|
19.60750|Bremse_Pedal_S_1|betaetigt|---
19.60750|FZ_a_y_1|0.00000000|g
19.60750|GW_ESP_KL_2|an|
19.60750|Gaspedal_W|0.00000000|%
19.60850|GW_ESP_KL_1|aus|
19.60850|Motor_KL|aus|---
19.60850|Motor_n_1|1850.00000000|1/min
19.60850|Zusatz_GW_Batterie_WL|aus|
19.60850|Zusatz_GW_Oeldruck_WL|aus|
19.60850|Zusatz_Gang_Anzeige_KI|5|---
19.60850|Zusatz_Motor_Kuehlung_S|aus|
19.60850|Zusatz_Motor_Temperatur|73.00000000|°C
19.60850|Zusatz_Parksperre|Parksperre aus|
19.60850|Zusatz_Zuendung_Ganganzeige|Zuendung an|
19.60950|Rad_n_HL|490.00000000|1/min
19.60950|Rad_n_HR|489.50000000|1/min
19.60950|Rad_n_VL|482.00000000|1/min
19.60950|Rad_n_VR|483.00000000|1/min
19.61050|ABS_E|regelt nicht|---
19.61050|Bremse_DOT_S|ok|---
19.61050|Bremse_Pedal_S|betaetigt|---
19.61050|ESP_E|regelt nicht|---
19.61050|FZ_v_1|50.00000000|km/h
19.61050|GW_ABS_WL|aus|---
19.61050|GW_ABS_WL_1|aus|---
19.61050|GW_ESP_KL|aus|---
19.61150|FZ_a_y|0.01000000|g
19.61150|FZ_a_y_2|-0.03900000|g
19.61350|DR_Gps_Latitude|51.03113000|°
19.61350|DR_Gps_Longitude|13.73040300|°
19.61450|DR_Gps_v|54.00000000|km/h
19.61550|DR_Gps_Date|260111|
19.61550|DR_Gps_Time|212254|
19.61650|Lenkrad_W_B|0.00000000|°
19.61650|Lenkrad_W_R|links|---
19.61650|Lenkrad_W_v_B|0.00000000|°/s
19.61650|Lenkrad_W_v_R|links|---
19.61750|Bremse_Pedal_S_1|betaetigt|---
19.61750|FZ_a_y_1|0.00000000|g
19.61750|GW_ESP_KL_2|an|
19.61750|Gaspedal_W|0.00000000|%
19.61950|Blinker_L_S|aus|---
19.61950|Blinker_R_S|aus|---
19.61950|Blinker_Warnblinker_S|aus|---
19.61950|Bremse_Hand|geloest|---
19.61950|KM|35687.00000000|km
19.61950|Licht_Stand_S|an|---
19.61950|Zusatz_Anlassschalter|aus|
19.61950|Zusatz_Heckscheibe_Heizung|aus|
19.61950|Zusatz_Klimaanlage|aus|
19.61950|Zusatz_Lueftung_Innenraum_S|an|
19.61950|Zusatz_Tuer_links|geschlossen|
19.61950|Zusatz_Tuer_rechts|geschlossen|
19.62059|DR_Gierrate|-0.48828125|°/s
19.62176|DR_a_x|-0.16800000|g
19.62176|DR_a_y|0.04400000|g
19.62176|DR_a_z|1.05200000|g
19.62294|FZ_v|50.00000000|km/h
19.62294|Temperatur_Aussen|1.00000000|°C
19.62412|Lenkrad_W_B|0.00000000|°
19.62412|Lenkrad_W_R|links|---
19.62412|Lenkrad_W_v_B|0.00000000|°/s
19.62412|Lenkrad_W_v_R|links|---
19.62529|Gang_Getriebe|5|---
19.62529|Gang_Wahl|5|---
19.62529|Motor_n|1858.00000000|1/min
19.62529|Zusatz_Fahr_S|fz. schneller als 10 km/h|
19.62882|Bremse_Pedal_S_1|betaetigt|---
19.62882|FZ_a_y_1|0.00000000|g
19.62882|GW_ESP_KL_2|an|
19.62882|Gaspedal_W|0.00000000|%
19.63000|GW_ESP_KL_1|aus|
19.63000|Motor_KL|aus|---
19.63000|Motor_n_1|1850.00000000|1/min
19.63000|Zusatz_GW_Batterie_WL|aus|
19.63000|Zusatz_GW_Oeldruck_WL|aus|
19.63000|Zusatz_Gang_Anzeige_KI|5|---
19.63000|Zusatz_Motor_Kuehlung_S|aus|
19.63000|Zusatz_Motor_Temperatur|73.00000000|°C
19.63000|Zusatz_Parksperre|Parksperre aus|
19.63000|Zusatz_Zuendung_Ganganzeige|Zuendung an|
19.63235|Rad_n_HL|489.00000000|1/min
19.63235|Rad_n_HR|487.00000000|1/min
19.63235|Rad_n_VL|482.00000000|1/min
19.63235|Rad_n_VR|481.00000000|1/min
19.63353|ABS_E|regelt nicht|---
19.63353|Bremse_DOT_S|ok|---
19.63353|Bremse_Pedal_S|betaetigt|---
19.63353|ESP_E|regelt nicht|---
19.63353|FZ_v_1|50.00000000|km/h
19.63353|GW_ABS_WL|aus|---
19.63353|GW_ABS_WL_1|aus|---
19.63353|GW_ESP_KL|aus|---
19.63471|FZ_a_y|0.00000000|g
19.63471|FZ_a_y_2|-0.03900000|g
19.63588|Lenkrad_W_B|0.00000000|°
19.63588|Lenkrad_W_R|links|---
19.63588|Lenkrad_W_v_B|0.00000000|°/s
19.63588|Lenkrad_W_v_R|links|---
19.63706|Bremse_Pedal_S_1|betaetigt|---
19.63706|FZ_a_y_1|0.00000000|g
19.63706|GW_ESP_KL_2|an|
19.63706|Gaspedal_W|0.00000000|%
19.63941|Blinker_L_S|aus|---
19.63941|Blinker_R_S|aus|---
19.63941|Blinker_Warnblinker_S|aus|---
19.63941|Bremse_Hand|geloest|---
19.63941|KM|35687.00000000|km
19.63941|Licht_Stand_S|an|---
19.63941|Zusatz_Anlassschalter|aus|
19.63941|Zusatz_Heckscheibe_Heizung|aus|
19.63941|Zusatz_Klimaanlage|aus|
19.63941|Zusatz_Lueftung_Innenraum_S|an|
19.63941|Zusatz_Tuer_links|geschlossen|
19.63941|Zusatz_Tuer_rechts|geschlossen|
19.64059|DR_Gierrate|0.00000000|°/s
19.64176|DR_a_x|-0.14800000|g
19.64176|DR_a_y|0.02000000|g
19.64176|DR_a_z|1.02400000|g
19.64294|Lenkrad_W_B|0.00000000|°
19.64294|Lenkrad_W_R|links|---
19.64294|Lenkrad_W_v_B|0.00000000|°/s
19.64294|Lenkrad_W_v_R|links|---
19.64412|Gang_Getriebe|5|---
19.64412|Gang_Wahl|5|---
19.64412|Motor_n|1855.00000000|1/min
19.64412|Zusatz_Fahr_S|fz. schneller als 10 km/h|
19.64765|Bremse_Pedal_S_1|betaetigt|---
19.64765|FZ_a_y_1|0.00000000|g
19.64765|GW_ESP_KL_2|an|
19.64765|Gaspedal_W|0.00000000|%
19.64882|GW_ESP_KL_1|aus|
19.64882|Motor_KL|aus|---
19.64882|Motor_n_1|1850.00000000|1/min
19.64882|Zusatz_GW_Batterie_WL|aus|
