Version|5
Timestamp Start|20100914_123322
Timestamp Ende|20100914_123352
Triggernummer|364
Trigger-Timestamp|20100914_123342
DD-Sensor|
Konfiguration|
Triggergrund|ESP-Algorithmus
GPS Start|20100914_123322|51.03397000|13.74831300
GPS Ende|20100914_123351|51.03440500|13.74938300
GPS Trigger|20100914_123342|51.03349800|13.74944100
GPS alt|||
Zeit|Signal|Wert|Einheit
13.45345|Blinker_R_S|aus|---
13.45345|Blinker_Warnblinker_S|aus|---
13.45345|Licht_Abblend_S|an|---
13.45345|Licht_Fern_S|aus|---
13.45345|Licht_Hupe_S|aus|---
13.45345|Licht_Nebelschluss_S|aus|---
13.45345|Licht_Stand_S|an|---
13.45345|Zusatz_GW_Gurt_WL_1|aus|
13.45345|Zusatz_GW_Nebelschluss_KL|aus|
13.45414|ESP_S_1|aktiv|---
13.45414|Motor_n|1801.00000000|1/min
13.45621|Gang_Getriebe|2|---
13.45621|Gang_Wahl|2|---
13.45621|Zusatz_GW_Werkstatt_KL|aus|
13.45621|Zusatz_Gang_Anzeige_KI|m 2|---
13.45759|GW_ESP_KL|aus|
13.45759|Gaspedal_W|0.00000000|%
13.45759|Zusatz_Kickdown|nicht betaetigt|---
13.45828|Motor_KL|aus|
13.45828|Zusatz_GW_Batterie_WL|aus|
13.45828|Zusatz_GW_KuehlMtemp_WL|aus|
13.45828|Zusatz_GW_Oeldruck_WL|aus|
13.45966|Airbag_WL|aus|---
13.45966|Airbag_WL_1|aus|---
13.45966|Gurt_VL|gesteckt|---
13.45966|Zusatz_GW_Gurt_WL|aus|
13.46036|DR_Gierrate|-6.10351562|°/s
13.46107|DR_a_x|-0.02000000|g
13.46107|DR_a_y|-0.02000000|g
13.46107|DR_a_z|1.01200000|g
13.46179|Lenkrad_W_B|44.45700000|°
13.46179|Lenkrad_W_R|rechts|---
13.46179|Lenkrad_W_v_B|0.00000000|°/s
13.46179|Lenkrad_W_v_R|links|°/s
13.46393|ESP_S_1|aktiv|---
13.46393|Motor_n|1808.00000000|1/min
13.46679|ABS_E_1|regelt nicht|---
13.46679|Bremse_Pedal_S_2|nicht betaetigt|---
13.46679|FZ_a_y|-0.06100000|g
13.46679|Zusatz_Bremse_Licht_S|nicht aktiv|
13.46750|ABS_E|regelt nicht|---
13.46750|Bremse_Pedal_S|nicht betaetigt|---
13.46893|FZ_Gierrate|-5.49000000|°/s
13.46893|FZ_a_y_1|-0.10380000|g
13.47036|ESP_E_1|regelt nicht|---
13.47036|ESP_S|aktiv|
13.47036|Rad_n_HL|206.50000000|1/min
13.47036|Rad_n_HR|201.50000000|1/min
13.47036|Zusatz_Bremse_Moment|0.00000000|
13.47107|ABS_WL|aus|---
13.47107|Bremse_DOT_S|ok|---
13.47107|Bremse_Hand|geloest|---
13.47107|Bremse_Pedal_S_1|nicht betaetigt|---
13.47107|ESP_E|regelt nicht|---
13.47107|ESP_KL|aus|
13.47107|Rad_n_VL|207.50000000|1/min
13.47107|Rad_n_VL_1|207.50000000|1/min
13.47107|Rad_n_VR|203.50000000|1/min
13.47179|Lenkrad_W_B|44.45700000|°
13.47179|Lenkrad_W_R|rechts|---
13.47179|Lenkrad_W_v_B|0.00000000|°/s
13.47179|Lenkrad_W_v_R|links|°/s
13.47321|Blinker_L_S|an|---
13.47321|Blinker_R_S|aus|---
13.47321|Blinker_Warnblinker_S|aus|---
13.47321|Licht_Abblend_S|an|---
13.47321|Licht_Fern_S|aus|---
13.47321|Licht_Hupe_S|aus|---
13.47321|Licht_Nebelschluss_S|aus|---
13.47321|Licht_Stand_S|an|---
13.47321|Zusatz_GW_Gurt_WL_1|aus|
13.47321|Zusatz_GW_Nebelschluss_KL|aus|
13.47393|Gang_Getriebe|2|---
13.47393|Gang_Wahl|2|---
13.47393|Zusatz_GW_Werkstatt_KL|aus|
13.47393|Zusatz_Gang_Anzeige_KI|m 2|---
13.47464|ESP_S_1|aktiv|---
13.47464|Motor_n|1810.00000000|1/min
13.47750|GW_ESP_KL|aus|
13.47750|Gaspedal_W|0.00000000|%
13.47750|Zusatz_Kickdown|nicht betaetigt|---
13.47821|Motor_KL|aus|
13.47821|Zusatz_GW_Batterie_WL|aus|
13.47821|Zusatz_GW_KuehlMtemp_WL|aus|
13.47821|Zusatz_GW_Oeldruck_WL|aus|
13.47893|Airbag_WL|aus|---
13.47893|Airbag_WL_1|aus|---
13.47893|Gurt_VL|gesteckt|---
13.47893|Zusatz_GW_Gurt_WL|aus|
13.48034|DR_Gierrate|-5.85937500|°/s
13.48103|DR_a_x|0.02000000|g
13.48103|DR_a_y|-0.04000000|g
13.48103|DR_a_z|1.05200000|g
13.48172|Lenkrad_W_B|44.45700000|°
13.48172|Lenkrad_W_R|rechts|---
13.48172|Lenkrad_W_v_B|0.00000000|°/s
13.48172|Lenkrad_W_v_R|links|°/s
13.48379|ESP_S_1|aktiv|---
13.48379|Motor_n|1811.00000000|1/min
13.48724|ABS_E_1|regelt nicht|---
13.48724|Bremse_Pedal_S_2|nicht betaetigt|---
13.48724|FZ_a_y|-0.06100000|g
13.48724|Zusatz_Bremse_Licht_S|nicht aktiv|
13.48793|ABS_E|regelt nicht|---
13.48793|Bremse_Pedal_S|nicht betaetigt|---
13.48931|FZ_Gierrate|-5.58000000|°/s
13.48931|FZ_a_y_1|-0.09483000|g
13.49069|ESP_E_1|regelt nicht|---
13.49069|ESP_S|aktiv|
13.49069|Rad_n_HL|207.00000000|1/min
13.49069|Rad_n_HR|202.00000000|1/min
13.49069|Zusatz_Bremse_Moment|0.00000000|
13.49138|ABS_WL|aus|---
13.49138|Bremse_DOT_S|ok|---
13.49138|Bremse_Hand|geloest|---
13.49138|Bremse_Pedal_S_1|nicht betaetigt|---
13.49138|ESP_E|regelt nicht|---
13.49138|ESP_KL|aus|
13.49138|Rad_n_VL|208.50000000|1/min
13.49138|Rad_n_VL_1|208.50000000|1/min
13.49138|Rad_n_VR|203.00000000|1/min
13.49207|Lenkrad_W_B|44.45700000|°
13.49207|Lenkrad_W_R|rechts|---
13.49207|Lenkrad_W_v_B|0.00000000|°/s
13.49207|Lenkrad_W_v_R|links|°/s
13.49345|Blinker_L_S|an|---
13.49345|Blinker_R_S|aus|---
13.49345|Blinker_Warnblinker_S|aus|---
13.49345|Licht_Abblend_S|an|---
13.49345|Licht_Fern_S|aus|---
13.49345|Licht_Hupe_S|aus|---
13.49345|Licht_Nebelschluss_S|aus|---
13.49345|Licht_Stand_S|an|---
13.49345|Zusatz_GW_Gurt_WL_1|aus|
13.49345|Zusatz_GW_Nebelschluss_KL|aus|
13.49414|Gang_Getriebe|2|---
13.49414|Gang_Wahl|2|---
13.49414|Zusatz_GW_Werkstatt_KL|aus|
13.49414|Zusatz_Gang_Anzeige_KI|m 2|---
13.49483|ESP_S_1|aktiv|---
13.49483|Motor_n|1807.00000000|1/min
13.49759|GW_ESP_KL|aus|
13.49759|Gaspedal_W|0.00000000|%
13.49759|Zusatz_Kickdown|nicht betaetigt|---
13.49897|Motor_KL|aus|
13.49897|Zusatz_GW_Batterie_WL|aus|
13.49897|Zusatz_GW_KuehlMtemp_WL|aus|
13.49897|Zusatz_GW_Oeldruck_WL|aus|
13.49966|Airbag_WL|aus|---
13.49966|Airbag_WL_1|aus|---
13.49966|Gurt_VL|gesteckt|---
13.49966|Zusatz_GW_Gurt_WL|aus|
13.50036|DR_Gierrate|-6.34765625|°/s
13.50107|DR_a_x|0.02400000|g
13.50107|DR_a_y|-0.03200000|g
13.50107|DR_a_z|1.04000000|g
13.50179|Lenkrad_W_B|44.45700000|°
13.50179|Lenkrad_W_R|rechts|---
13.50179|Lenkrad_W_v_B|0.00000000|°/s
13.50179|Lenkrad_W_v_R|links|°/s
13.50393|ESP_S_1|aktiv|---
13.50393|Motor_n|1802.00000000|1/min
13.50679|ABS_E_1|regelt nicht|---
13.50679|Bremse_Pedal_S_2|nicht betaetigt|---
13.50679|FZ_a_y|-0.05240000|g
13.50679|Zusatz_Bremse_Licht_S|nicht aktiv|
13.50750|ABS_E|regelt nicht|---
13.50750|Bremse_Pedal_S|nicht betaetigt|---
13.50893|FZ_Gierrate|-5.68000000|°/s
13.50893|FZ_a_y_1|-0.09795000|g
13.51036|ESP_E_1|regelt nicht|---
13.51036|ESP_S|aktiv|
13.51036|Rad_n_HL|207.00000000|1/min
13.51036|Rad_n_HR|202.00000000|1/min
13.51036|Zusatz_Bremse_Moment|0.00000000|
13.51107|ABS_WL|aus|---
13.51107|Bremse_DOT_S|ok|---
13.51107|Bremse_Hand|geloest|---
13.51107|Bremse_Pedal_S_1|nicht betaetigt|---
13.51107|ESP_E|regelt nicht|---
13.51107|ESP_KL|aus|
13.51107|Rad_n_VL|208.00000000|1/min
13.51107|Rad_n_VL_1|208.00000000|1/min
13.51107|Rad_n_VR|203.00000000|1/min
13.51179|Lenkrad_W_B|44.45700000|°
13.51179|Lenkrad_W_R|rechts|---
13.51179|Lenkrad_W_v_B|0.00000000|°/s
13.51179|Lenkrad_W_v_R|links|°/s
13.51321|Gang_Getriebe|2|---
13.51321|Gang_Wahl|2|---
13.51321|Zusatz_GW_Werkstatt_KL|aus|
13.51321|Zusatz_Gang_Anzeige_KI|m 2|---
13.51393|Blinker_L_S|an|---
13.51393|Blinker_R_S|aus|---
13.51393|Blinker_Warnblinker_S|aus|---
13.51393|Licht_Abblend_S|an|---
13.51393|Licht_Fern_S|aus|---
13.51393|Licht_Hupe_S|aus|---
13.51393|Licht_Nebelschluss_S|aus|---
13.51393|Licht_Stand_S|an|---
13.51393|Zusatz_GW_Gurt_WL_1|aus|
13.51393|Zusatz_GW_Nebelschluss_KL|aus|
13.51464|ESP_S_1|aktiv|---
13.51464|Motor_n|1799.00000000|1/min
13.51750|GW_ESP_KL|aus|
13.51750|Gaspedal_W|0.00000000|%
13.51750|Zusatz_Kickdown|nicht betaetigt|---
13.51893|Motor_KL|aus|
13.51893|Zusatz_GW_Batterie_WL|aus|
13.51893|Zusatz_GW_KuehlMtemp_WL|aus|
13.51893|Zusatz_GW_Oeldruck_WL|aus|
13.51964|Airbag_WL|aus|---
13.51964|Airbag_WL_1|aus|---
13.51964|Gurt_VL|gesteckt|---
13.51964|Zusatz_GW_Gurt_WL|aus|
13.52032|DR_Gierrate|-6.83593750|°/s
13.52097|DR_a_x|0.03200000|g
13.52097|DR_a_y|-0.04800000|g
13.52097|DR_a_z|1.07200000|g
13.52161|Lenkrad_W_B|44.45700000|°
13.52161|Lenkrad_W_R|rechts|---
13.52161|Lenkrad_W_v_B|0.00000000|°/s
13.52161|Lenkrad_W_v_R|links|°/s
13.52355|ESP_S_1|aktiv|---
13.52355|Motor_n|1786.00000000|1/min
13.52548|Batterie_U|14.30000000|V
13.52548|FZ_v|22.80000000|km/h
13.52548|KM|5972.00000000|km
13.52742|ABS_E_1|regelt nicht|---
13.52742|Bremse_Pedal_S_2|nicht betaetigt|---
13.52742|FZ_a_y|-0.06100000|g
13.52742|Zusatz_Bremse_Licht_S|nicht aktiv|
13.52806|ABS_E|regelt nicht|---
13.52806|Bremse_Pedal_S|nicht betaetigt|---
13.52935|FZ_Gierrate|-5.68000000|°/s
13.52935|FZ_a_y_1|-0.12265000|g
13.53065|ESP_E_1|regelt nicht|---
13.53065|ESP_S|aktiv|
13.53065|Rad_n_HL|207.00000000|1/min
13.53065|Rad_n_HR|202.00000000|1/min
13.53065|Zusatz_Bremse_Moment|0.00000000|
13.53129|ABS_WL|aus|---
13.53129|Bremse_DOT_S|ok|---
13.53129|Bremse_Hand|geloest|---
13.53129|Bremse_Pedal_S_1|nicht betaetigt|---
13.53129|ESP_E|regelt nicht|---
13.53129|ESP_KL|aus|
13.53129|Rad_n_VL|209.00000000|1/min
13.53129|Rad_n_VL_1|209.00000000|1/min
13.53129|Rad_n_VR|203.50000000|1/min
13.53194|Lenkrad_W_B|44.45700000|°
13.53194|Lenkrad_W_R|rechts|---
13.53194|Lenkrad_W_v_B|0.00000000|°/s
13.53194|Lenkrad_W_v_R|links|°/s
13.53323|Gang_Getriebe|2|---
13.53323|Gang_Wahl|2|---
13.53323|Zusatz_GW_Werkstatt_KL|aus|
13.53323|Zusatz_Gang_Anzeige_KI|m 2|---
13.53387|Blinker_L_S|an|---
13.53387|Blinker_R_S|aus|---
13.53387|Blinker_Warnblinker_S|aus|---
13.53387|Licht_Abblend_S|an|---
13.53387|Licht_Fern_S|aus|---
13.53387|Licht_Hupe_S|aus|---
13.53387|Licht_Nebelschluss_S|aus|---
13.53387|Licht_Stand_S|an|---
13.53387|Zusatz_GW_Gurt_WL_1|aus|
13.53387|Zusatz_GW_Nebelschluss_KL|aus|
13.53452|ESP_S_1|aktiv|---
13.53452|Motor_n|1780.00000000|1/min
13.53645|Temperatur_Aussen|13.50000000|°C
13.53645|Zusatz_Licht_Instrumente|30.00000000|%
13.53774|GW_ESP_KL|aus|
13.53774|Gaspedal_W|0.00000000|%
13.53774|Zusatz_Kickdown|nicht betaetigt|---
13.53903|Motor_KL|aus|
13.53903|Zusatz_GW_Batterie_WL|aus|
13.53903|Zusatz_GW_KuehlMtemp_WL|aus|
13.53903|Zusatz_GW_Oeldruck_WL|aus|
13.53968|Airbag_WL|aus|---
13.53968|Airbag_WL_1|aus|---
13.53968|Gurt_VL|gesteckt|---
13.53968|Zusatz_GW_Gurt_WL|aus|
13.54034|DR_Gierrate|-5.85937500|°/s
13.54103|DR_a_x|0.04000000|g
13.54103|DR_a_y|-0.06000000|g
13.54103|DR_a_z|1.08000000|g
13.54172|Lenkrad_W_B|44.45700000|°
13.54172|Lenkrad_W_R|rechts|---
13.54172|Lenkrad_W_v_B|0.00000000|°/s
13.54172|Lenkrad_W_v_R|links|°/s
13.54379|ESP_S_1|aktiv|---
13.54379|Motor_n|1765.00000000|1/min
13.54655|ABS_E_1|regelt nicht|---
13.54655|Bremse_Pedal_S_2|nicht betaetigt|---
13.54655|FZ_a_y|-0.08680000|g
13.54655|Zusatz_Bremse_Licht_S|nicht aktiv|
13.54724|ABS_E|regelt nicht|---
13.54724|Bremse_Pedal_S|nicht betaetigt|---
13.54862|FZ_Gierrate|-5.57000000|°/s
13.54862|FZ_a_y_1|-0.13799000|g
13.55000|ESP_E_1|regelt nicht|---
13.55000|ESP_S|aktiv|
13.55000|Rad_n_HL|207.00000000|1/min
13.55000|Rad_n_HR|202.00000000|1/min
13.55000|Zusatz_Bremse_Moment|0.00000000|
13.55069|ABS_WL|aus|---
13.55069|Bremse_DOT_S|ok|---
13.55069|Bremse_Hand|geloest|---
13.55069|Bremse_Pedal_S_1|nicht betaetigt|---
13.55069|ESP_E|regelt nicht|---
13.55069|ESP_KL|aus|
13.55069|Rad_n_VL|209.00000000|1/min
13.55069|Rad_n_VL_1|209.00000000|1/min
13.55069|Rad_n_VR|204.50000000|1/min
13.55207|Lenkrad_W_B|44.45700000|°
13.55207|Lenkrad_W_R|rechts|---
13.55207|Lenkrad_W_v_B|0.00000000|°/s
13.55207|Lenkrad_W_v_R|links|°/s
13.55345|Gang_Getriebe|2|---
13.55345|Gang_Wahl|2|---
13.55345|Zusatz_GW_Werkstatt_KL|aus|
13.55345|Zusatz_Gang_Anzeige_KI|m 2|---
13.55414|Blinker_L_S|an|---
13.55414|Blinker_R_S|aus|---
13.55414|Blinker_Warnblinker_S|aus|---
13.55414|Licht_Abblend_S|an|---
13.55414|Licht_Fern_S|aus|---
13.55414|Licht_Hupe_S|aus|---
13.55414|Licht_Nebelschluss_S|aus|---
13.55414|Licht_Stand_S|an|---
13.55414|Zusatz_GW_Gurt_WL_1|aus|
13.55414|Zusatz_GW_Nebelschluss_KL|aus|
13.55483|ESP_S_1|aktiv|---
13.55483|Motor_n|1759.00000000|1/min
13.55828|GW_ESP_KL|aus|
13.55828|Gaspedal_W|0.40000000|%
13.55828|Zusatz_Kickdown|nicht betaetigt|---
13.55897|Motor_KL|aus|
13.55897|Zusatz_GW_Batterie_WL|aus|
13.55897|Zusatz_GW_KuehlMtemp_WL|aus|
13.55897|Zusatz_GW_Oeldruck_WL|aus|
13.55966|Airbag_WL|aus|---
13.55966|Airbag_WL_1|aus|---
13.55966|Gurt_VL|gesteckt|---
13.55966|Zusatz_GW_Gurt_WL|aus|
13.56037|DR_Gierrate|-6.34765625|°/s
13.56111|DR_a_x|0.02000000|g
13.56111|DR_a_y|-0.05600000|g
13.56111|DR_a_z|1.05200000|g
13.56259|Lenkrad_W_B|44.45700000|°
13.56259|Lenkrad_W_R|rechts|---
13.56259|Lenkrad_W_v_B|0.00000000|°/s
13.56259|Lenkrad_W_v_R|links|°/s
13.56407|ESP_S_1|aktiv|---
13.56407|Motor_n|1745.00000000|1/min
13.56704|ABS_E_1|regelt nicht|---
13.56704|Bremse_Pedal_S_2|nicht betaetigt|---
13.56704|FZ_a_y|-0.10400000|g
13.56704|Zusatz_Bremse_Licht_S|nicht aktiv|
13.56778|ABS_E|regelt nicht|---
13.56778|Bremse_Pedal_S|nicht betaetigt|---
13.56926|FZ_Gierrate|-5.53000000|°/s
13.56926|FZ_a_y_1|-0.13916000|g
13.57074|ESP_E_1|regelt nicht|---
13.57074|ESP_S|aktiv|
13.57074|Rad_n_HL|207.00000000|1/min
13.57074|Rad_n_HR|202.00000000|1/min
13.57074|Zusatz_Bremse_Moment|0.00000000|
13.57148|ABS_WL|aus|---
13.57148|Bremse_DOT_S|ok|---
13.57148|Bremse_Hand|geloest|---
13.57148|Bremse_Pedal_S_1|nicht betaetigt|---
13.57148|ESP_E|regelt nicht|---
13.57148|ESP_KL|aus|
13.57148|Rad_n_VL|208.50000000|1/min
13.57148|Rad_n_VL_1|208.50000000|1/min
13.57148|Rad_n_VR|204.50000000|1/min
13.57222|Lenkrad_W_B|44.45700000|°
13.57222|Lenkrad_W_R|rechts|---
13.57222|Lenkrad_W_v_B|0.00000000|°/s
13.57222|Lenkrad_W_v_R|links|°/s
13.57370|Gang_Getriebe|2|---
13.57370|Gang_Wahl|2|---
13.57370|Zusatz_GW_Werkstatt_KL|aus|
13.57370|Zusatz_Gang_Anzeige_KI|m 2|---
13.57444|Blinker_L_S|an|---
13.57444|Blinker_R_S|aus|---
13.57444|Blinker_Warnblinker_S|aus|---
13.57444|Licht_Abblend_S|an|---
13.57444|Licht_Fern_S|aus|---
13.57444|Licht_Hupe_S|aus|---
13.57444|Licht_Nebelschluss_S|aus|---
13.57444|Licht_Stand_S|an|---
13.57444|Zusatz_GW_Gurt_WL_1|aus|
13.57444|Zusatz_GW_Nebelschluss_KL|aus|
13.57519|ESP_S_1|aktiv|---
13.57519|Motor_n|1742.00000000|1/min
13.57889|Airbag_WL|aus|---
13.57889|Airbag_WL_1|aus|---
13.57889|Gurt_VL|gesteckt|---
13.57889|Zusatz_GW_Gurt_WL|aus|
13.57963|GW_ESP_KL|aus|
13.57963|Gaspedal_W|1.60000000|%
13.57963|Zusatz_Kickdown|nicht betaetigt|---
13.58036|Motor_KL|aus|
13.58036|Zusatz_GW_Batterie_WL|aus|
13.58036|Zusatz_GW_KuehlMtemp_WL|aus|
13.58036|Zusatz_GW_Oeldruck_WL|aus|
13.58107|DR_Gierrate|-6.10351562|°/s
13.58179|DR_a_x|0.02000000|g
13.58179|DR_a_y|-0.06000000|g
13.58179|DR_a_z|1.01200000|g
13.58250|Lenkrad_W_B|44.45700000|°
13.58250|Lenkrad_W_R|rechts|---
13.58250|Lenkrad_W_v_B|0.00000000|°/s
13.58250|Lenkrad_W_v_R|links|°/s
13.58464|ESP_S_1|aktiv|---
13.58464|Motor_n|1739.00000000|1/min
13.58750|ABS_E_1|regelt nicht|---
13.58750|Bremse_Pedal_S_2|nicht betaetigt|---
13.58750|FZ_a_y|-0.10400000|g
13.58750|Zusatz_Bremse_Licht_S|nicht aktiv|
13.58821|ABS_E|regelt nicht|---
13.58821|Bremse_Pedal_S|nicht betaetigt|---
13.58964|FZ_Gierrate|-5.61000000|°/s
13.58964|FZ_a_y_1|-0.11927000|g
13.59107|ESP_E_1|regelt nicht|---
13.59107|ESP_S|aktiv|
13.59107|Rad_n_HL|207.00000000|1/min
13.59107|Rad_n_HR|202.00000000|1/min
13.59107|Zusatz_Bremse_Moment|0.00000000|
13.59179|ABS_WL|aus|---
13.59179|Bremse_DOT_S|ok|---
13.59179|Bremse_Hand|geloest|---
13.59179|Bremse_Pedal_S_1|nicht betaetigt|---
13.59179|ESP_E|regelt nicht|---
13.59179|ESP_KL|aus|
13.59179|Rad_n_VL|209.00000000|1/min
13.59179|Rad_n_VL_1|209.00000000|1/min
13.59179|Rad_n_VR|204.50000000|1/min
13.59321|Lenkrad_W_B|44.45700000|°
13.59321|Lenkrad_W_R|rechts|---
13.59321|Lenkrad_W_v_B|0.00000000|°/s
13.59321|Lenkrad_W_v_R|links|°/s
13.59464|Gang_Getriebe|2|---
13.59464|Gang_Wahl|2|---
13.59464|Zusatz_GW_Werkstatt_KL|aus|
13.59464|Zusatz_Gang_Anzeige_KI|m 2|---
13.59536|Blinker_L_S|an|---
13.59536|Blinker_R_S|aus|---
13.59536|Blinker_Warnblinker_S|aus|---
13.59536|Licht_Abblend_S|an|---
13.59536|Licht_Fern_S|aus|---
13.59536|Licht_Hupe_S|aus|---
13.59536|Licht_Nebelschluss_S|aus|---
13.59536|Licht_Stand_S|an|---
13.59536|Zusatz_GW_Gurt_WL_1|aus|
13.59536|Zusatz_GW_Nebelschluss_KL|aus|
13.59607|ESP_S_1|aktiv|---
13.59607|Motor_n|1731.00000000|1/min
13.59964|Airbag_WL|aus|---
13.59964|Airbag_WL_1|aus|---
13.59964|Gurt_VL|gesteckt|---
13.59964|Zusatz_GW_Gurt_WL|aus|
13.60033|DR_Gierrate|-6.34765625|°/s
13.60100|GW_ESP_KL|aus|
13.60100|Gaspedal_W|2.40000000|%
13.60100|Zusatz_Kickdown|nicht betaetigt|---
13.60167|DR_a_x|-0.00400000|g
13.60167|DR_a_y|-0.06000000|g
13.60167|DR_a_z|0.98000000|g
13.60233|Motor_KL|aus|
13.60233|Zusatz_GW_Batterie_WL|aus|
13.60233|Zusatz_GW_KuehlMtemp_WL|aus|
13.60233|Zusatz_GW_Oeldruck_WL|aus|
13.60300|Lenkrad_W_B|44.45700000|°
13.60300|Lenkrad_W_R|rechts|---
13.60300|Lenkrad_W_v_B|0.00000000|°/s
13.60300|Lenkrad_W_v_R|links|°/s
13.60500|ESP_S_1|aktiv|---
13.60500|Motor_n|1733.00000000|1/min
13.60767|ABS_E_1|regelt nicht|---
13.60767|Bremse_Pedal_S_2|nicht betaetigt|---
13.60767|FZ_a_y|-0.07820000|g
13.60767|Zusatz_Bremse_Licht_S|nicht aktiv|
13.60833|ABS_E|regelt nicht|---
13.60833|Bremse_Pedal_S|nicht betaetigt|---
13.60967|FZ_Gierrate|-5.85500000|°/s
13.60967|FZ_a_y_1|-0.10146000|g
13.61100|ESP_E_1|regelt nicht|---
13.61100|ESP_S|aktiv|
13.61100|Rad_n_HL|207.00000000|1/min
13.61100|Rad_n_HR|202.00000000|1/min
13.61100|Zusatz_Bremse_Moment|0.00000000|
13.61167|ABS_WL|aus|---
13.61167|Bremse_DOT_S|ok|---
13.61167|Bremse_Hand|geloest|---
13.61167|Bremse_Pedal_S_1|nicht betaetigt|---
13.61167|ESP_E|regelt nicht|---
13.61167|ESP_KL|aus|
13.61167|Rad_n_VL|209.00000000|1/min
13.61167|Rad_n_VL_1|209.00000000|1/min
13.61167|Rad_n_VR|204.50000000|1/min
13.61233|Lenkrad_W_B|44.45700000|°
13.61233|Lenkrad_W_R|rechts|---
13.61233|Lenkrad_W_v_B|0.00000000|°/s
13.61233|Lenkrad_W_v_R|links|°/s
13.61367|Gang_Getriebe|2|---
13.61367|Gang_Wahl|2|---
13.61367|Zusatz_GW_Werkstatt_KL|aus|
13.61367|Zusatz_Gang_Anzeige_KI|m 2|---
13.61433|Blinker_L_S|an|---
13.61433|Blinker_R_S|aus|---
13.61433|Blinker_Warnblinker_S|aus|---
13.61433|Licht_Abblend_S|an|---
13.61433|Licht_Fern_S|aus|---
13.61433|Licht_Hupe_S|aus|---
13.61433|Licht_Nebelschluss_S|aus|---
13.61433|Licht_Stand_S|an|---
13.61433|Zusatz_GW_Gurt_WL_1|aus|
13.61433|Zusatz_GW_Nebelschluss_KL|aus|
13.61500|ESP_S_1|aktiv|---
13.61500|Motor_n|1728.00000000|1/min
13.61833|GW_ESP_KL|aus|
13.61833|Gaspedal_W|2.80000000|%
13.61833|Zusatz_Kickdown|nicht betaetigt|---
13.61900|Motor_KL|aus|
13.61900|Zusatz_GW_Batterie_WL|aus|
13.61900|Zusatz_GW_KuehlMtemp_WL|aus|
13.61900|Zusatz_GW_Oeldruck_WL|aus|
13.61967|Airbag_WL|aus|---
13.61967|Airbag_WL_1|aus|---
13.61967|Gurt_VL|gesteckt|---
13.61967|Zusatz_GW_Gurt_WL|aus|
13.62034|DR_Gierrate|-6.59179688|°/s
13.62103|DR_a_x|0.01200000|g
13.62103|DR_a_y|-0.07600000|g
13.62103|DR_a_z|0.95200000|g
13.62241|Lenkrad_W_B|44.45700000|°
13.62241|Lenkrad_W_R|rechts|---
13.62241|Lenkrad_W_v_B|0.00000000|°/s
13.62241|Lenkrad_W_v_R|links|°/s
13.62379|ESP_S_1|aktiv|---
13.62379|Motor_n|1730.00000000|1/min
13.62586|Batterie_U|14.20000000|V
13.62586|FZ_v|22.80000000|km/h
13.62586|KM|5972.00000000|km
13.62793|ABS_E_1|regelt nicht|---
13.62793|Bremse_Pedal_S_2|nicht betaetigt|---
13.62793|FZ_a_y|-0.06100000|g
13.62793|Zusatz_Bremse_Licht_S|nicht aktiv|
13.62862|ABS_E|regelt nicht|---
13.62862|Bremse_Pedal_S|nicht betaetigt|---
13.63000|FZ_Gierrate|-6.13500000|°/s
13.63000|FZ_a_y_1|-0.11186000|g
13.63138|ESP_E_1|regelt nicht|---
13.63138|ESP_S|aktiv|
13.63138|Rad_n_HL|206.50000000|1/min
13.63138|Rad_n_HR|201.00000000|1/min
13.63138|Zusatz_Bremse_Moment|0.00000000|
13.63207|ABS_WL|aus|---
13.63207|Bremse_DOT_S|ok|---
13.63207|Bremse_Hand|geloest|---
13.63207|Bremse_Pedal_S_1|nicht betaetigt|---
13.63207|ESP_E|regelt nicht|---
13.63207|ESP_KL|aus|
13.63207|Rad_n_VL|209.00000000|1/min
13.63207|Rad_n_VL_1|209.00000000|1/min
13.63207|Rad_n_VR|204.00000000|1/min
13.63276|Lenkrad_W_B|44.45700000|°
13.63276|Lenkrad_W_R|rechts|---
13.63276|Lenkrad_W_v_B|0.00000000|°/s
13.63276|Lenkrad_W_v_R|links|°/s
13.63414|Gang_Getriebe|2|---
13.63414|Gang_Wahl|2|---
13.63414|Zusatz_GW_Werkstatt_KL|aus|
13.63414|Zusatz_Gang_Anzeige_KI|m 2|---
13.63483|Blinker_L_S|an|---
13.63483|Blinker_R_S|aus|---
13.63483|Blinker_Warnblinker_S|aus|---
13.63483|Licht_Abblend_S|an|---
13.63483|Licht_Fern_S|aus|---
13.63483|Licht_Hupe_S|aus|---
13.63483|Licht_Nebelschluss_S|aus|---
13.63483|Licht_Stand_S|an|---
13.63483|Zusatz_GW_Gurt_WL_1|aus|
13.63483|Zusatz_GW_Nebelschluss_KL|aus|
13.63552|ESP_S_1|aktiv|---
13.63552|Motor_n|1726.00000000|1/min
13.63759|Temperatur_Aussen|13.50000000|°C
13.63759|Zusatz_Licht_Instrumente|30.00000000|%
13.63966|Airbag_WL|aus|---
13.63966|Airbag_WL_1|aus|---
13.63966|Gurt_VL|gesteckt|---
13.63966|Zusatz_GW_Gurt_WL|aus|
13.64031|GW_ESP_KL|aus|
13.64031|Gaspedal_W|3.20000000|%
13.64031|Zusatz_Kickdown|nicht betaetigt|---
