Clock:offsetTime,IMU1.pressAlti (m),IMU1.altitudeMSL (m),IMU1.relativeHeight (m),IMU1.roll (deg.),IMU1.pitch (deg.),IMU1.yaw (deg.N),IMU1.accelX (m/s²),IMU1.accelY (m/s²),IMU1.accelZ (m/s²),IMU1.accelComposite (m/s²),IMU1.velN (m/s),IMU1.velE (m/s),IMU1.velD (m/s),IMU1.velComposite (m/s),IMU1.velH (m/s),IMU1.temperature (°F),IMU1.tiltInclination (deg.),IMU1.distanceTravelled (m),IMU2.pressAlti (m),IMU2.altitudeMSL (m),IMU2.relativeHeight (m),IMU2.roll (deg.),IMU2.pitch (deg.),IMU2.yaw (deg.N),IMU2.accelX (m/s²),IMU2.accelY (m/s²),IMU2.accelZ (m/s²),IMU2.accelComposite (m/s²),IMU2.velN (m/s),IMU2.velE (m/s),IMU2.velD (m/s),IMU2.velComposite (m/s),IMU2.velH (m/s),IMU2.temperature (°F),IMU2.tiltInclination (deg.),Ultrasound.height (m),GPS.numSats,GPS.Lat,GPS.Long,GPS.altitudeMSL (m),GPS.velN (m/s),GPS.velE (m/s),GPS.velD (m/s),Wind.speed (m/s),Wind.direction (rel.N),Wind.valid,Control.pitch,Control.roll,Control.yaw,Control.throttle,Motor.RFront (RPM),Motor.LFront (RPM),Motor.LBack (RPM),Motor.RBack (RPM),Motor.RFront (Volts),Motor.LFront (Volts),Motor.LBack (Volts),Motor.RBack (Volts),Motor.RFront (Amperes),Motor.LFront (Amperes),Motor.LBack (Amperes),Motor.RBack (Amperes),OsdData.relativeHeight (m),OsdData.pitch,OsdData.roll,OsdData.yaw,OsdData.ultrasonicHeight (dm),VIO.roll (deg.),VIO.pitch (deg.),VIO.yaw (deg.),Bat.Voltage (mV),Bat.Current (mA),Bat.%
168.64,170.31612,171.06729,0.30648833300782,0.00468203911346213,3.74575049563843,-88.7481382523101,0.065771684,-0.004045137,-1.004984,1.0071421,-0.015490066,-0.021323018,-0.011090181,0.028593801,0.026355516756016,65,3.74575340517778,99.6992039146842,170.32536,170.02515,0.315735159179695,0.111522586587177,3.74320004509407,-89.5841803611751,0.066255935,-0.002856832,-1.004069,1.0062567,-0.004378056,-0.0026856137,0.0037209727,0.0063423603,0.0051361362563617,64.99,3.74485156338586,0.1,15,51.0250176,13.7245581,168.074,0.01,0,0.02,0.61505914,45.7616955459695,1,0,0,0,0,2328,2569,3727,3647,11.73,11.71,11.73,11.77,0.22,0.2,0.8,0.72,0.1,48,-2,-895,0,0.178914055017,3.71886096663329,101.816561249642,11633,6632.946,68
168.68,170.31612,171.06729,0.30648833300782,0.00468203911346213,3.74575049563843,-88.7481382523101,0.065771684,-0.004045137,-1.004984,1.0071421,-0.015490066,-0.021323018,-0.011090181,0.028593801,0.026355516756016,65,3.74575340517778,99.6992039146842,170.32536,170.02515,0.315735159179695,0.111522586587177,3.74320004509407,-89.5841803611751,0.066255935,-0.002856832,-1.004069,1.0062567,-0.004378056,-0.0026856137,0.0037209727,0.0063423603,0.0051361362563617,64.99,3.74485156338586,0.1,15,51.0250179,13.7245581,168.103,0,0,0.03,0.61505914,45.7616955459695,1,0,0,0,0,2328,2569,3727,3647,11.73,11.71,11.73,11.77,0.22,0.2,0.8,0.72,0.1,48,-2,-895,0,0.178914055017,3.71886096663329,101.816561249642,11633,6632.946,68
168.719,170.65073,171.06792,0.641098318359383,0.0381750723811484,3.77485692424595,-88.7653867078556,0.06625009,-0.003619466,-1.0036955,1.0058861,-0.016425442,-0.02150323,-0.0107849995,0.029129026,0.0270588994324882,65,3.77504883649995,99.7144851565738,170.36536,170.02512,0.355728445312508,0.121906787874487,3.75999367278747,-89.5927400583439,0.06601318,-0.00096117985,-1.004056,1.0062242,-0.0034446423,-0.0038990532,0.0042287805,0.006704533,0.00520270867792467,64.99,3.76195807096645,0.1,15,51.0250179,13.7245581,168.103,0,0,0.03,0.61505914,45.7616955459695,1,0,0,0,0,2328,2569,3727,3647,11.73,11.71,11.73,11.77,0.22,0.2,0.8,0.72,0.1,48,-2,-895,0,0.178648943250252,3.72596778543799,101.815304934104,11633,6632.946,68
168.76,170.65073,171.06792,0.641098318359383,0.0381750723811484,3.77485692424595,-88.7653867078556,0.06625009,-0.003619466,-1.0036955,1.0058861,-0.016425442,-0.02150323,-0.0107849995,0.029129026,0.0270588994324882,65,3.77504883649995,99.7144851565738,170.36536,170.02512,0.355728445312508,0.121906787874487,3.75999367278747,-89.5927400583439,0.06601318,-0.00096117985,-1.004056,1.0062242,-0.0034446423,-0.0038990532,0.0042287805,0.006704533,0.00520270867792467,64.99,3.76195807096645,0.1,15,51.0250179,13.7245581,168.103,0,0,0.03,0.61505914,45.7616955459695,1,0,0,0,0,2328,2569,3727,3647,11.73,11.71,11.73,11.77,0.22,0.2,0.8,0.72,0.1,48,-2,-895,0,0.178648943250252,3.72596778543799,101.815304934104,11633,6632.946,68
168.799,170.65073,171.06792,0.641098318359383,0.0381750723811484,3.77485692424595,-88.7653867078556,0.06625009,-0.003619466,-1.0036955,1.0058861,-0.016425442,-0.02150323,-0.0107849995,0.029129026,0.0270588994324882,65,3.77504883649995,99.7144851565738,170.54503,170.02505,0.535400686523445,0.12612509834233,3.76234685635692,-89.5995206394947,0.06551894,-0.0027234014,-1.0045906,1.0067286,-0.0030073023,-0.0056547495,0.0045624063,0.007863563,0.00640469040182217,65.01,3.76444818561777,0.1,15,51.0250179,13.7245581,168.103,0,0,0.03,0.61505914,45.7616955459695,1,0,0,0,0,2328,2569,3727,3647,11.73,11.71,11.73,11.77,0.22,0.2,0.8,0.72,0.1,48,-2,-895,0,0.178648943250252,3.72596778543799,101.815304934104,11633,6632.946,68
168.841,170.50276,171.06721,0.49313384082032,0.0372966101766322,3.77918845257366,-88.7531261171158,0.065150864,-0.001627977,-1.0048476,1.0069588,-0.0063360226,-0.011545492,-0.0076465406,0.015228695,0.0131697979906669,65,3.77937142193947,99.7313702853884,170.54503,170.02505,0.535400686523445,0.12612509834233,3.76234685635692,-89.5995206394947,0.06551894,-0.0027234014,-1.0045906,1.0067286,-0.0030073023,-0.0056547495,0.0045624063,0.007863563,0.00640469040182217,65.01,3.76444818561777,0.1,15,51.0250179,13.7245581,168.103,0,0,0.03,0.61505914,45.7616955459695,1,0,0,0,0,2328,2569,3727,3647,11.73,11.71,11.73,11.77,0.22,0.2,0.8,0.72,0,48,-2,-895,0,0.178648943250252,3.72596778543799,101.815304934104,11633,6632.946,68
168.881,170.50276,171.06721,0.49313384082032,0.0372966101766322,3.77918845257366,-88.7531261171158,0.065150864,-0.001627977,-1.0048476,1.0069588,-0.0063360226,-0.011545492,-0.0076465406,0.015228695,0.0131697979906669,65,3.77937142193947,99.7313702853884,170.54503,170.02505,0.535400686523445,0.12612509834233,3.76234685635692,-89.5995206394947,0.06551894,-0.0027234014,-1.0045906,1.0067286,-0.0030073023,-0.0056547495,0.0045624063,0.007863563,0.00640469040182217,65.01,3.76444818561777,0.1,15,51.0250182,13.7245583,168.105,0,0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,2328,2569,3727,3647,11.73,11.71,11.73,11.77,0.22,0.2,0.8,0.72,0,48,-2,-895,0,0.178648943250252,3.72596778543799,101.815304934104,11633,6632.946,68
168.919,170.75642,171.06633,0.74679595019532,0.0293377197582463,3.77976659676879,-88.7461779570243,0.066299506,-0.0025097178,-1.0039604,1.0061502,-0.008113219,-0.011753178,-0.0052957223,0.01523175,0.0142815102699179,64.98,3.7798797922723,99.7492842368669,170.48955,170.02505,0.479919729492195,0.126732421557776,3.76397923219091,-89.5973619970603,0.06579483,-0.0024313675,-1.0041932,1.0063492,-0.0021523074,-0.0068504787,0.0046342523,0.008546215,0.00718063261311398,64.98,3.76609991110303,0.1,15,51.0250182,13.7245583,168.105,0,0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,2328,2569,3727,3647,11.73,11.71,11.73,11.77,0.22,0.2,0.8,0.72,0,48,-2,-895,0,0.188437160405085,3.74820867241492,101.812590064504,11633,6632.946,68
168.961,170.75642,171.06633,0.74679595019532,0.0293377197582463,3.77976659676879,-88.7461779570243,0.066299506,-0.0025097178,-1.0039604,1.0061502,-0.008113219,-0.011753178,-0.0052957223,0.01523175,0.0142815102699179,64.98,3.7798797922723,99.7492842368669,170.48955,170.02505,0.479919729492195,0.126732421557776,3.76397923219091,-89.5973619970603,0.06579483,-0.0024313675,-1.0041932,1.0063492,-0.0021523074,-0.0068504787,0.0046342523,0.008546215,0.00718063261311398,64.98,3.76609991110303,0.1,15,51.0250182,13.7245583,168.105,0,0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.188437160405085,3.74820867241492,101.812590064504,11633,6632.946,68
168.999,170.75642,171.06633,0.74679595019532,0.0293377197582463,3.77976659676879,-88.7461779570243,0.066299506,-0.0025097178,-1.0039604,1.0061502,-0.008113219,-0.011753178,-0.0052957223,0.01523175,0.0142815102699179,64.98,3.7798797922723,99.7492842368669,170.6296,170.02504,0.61996489550782,0.127260936437294,3.76276630090786,-89.5973871779866,0.065606415,-0.0024187677,-1.00475,1.0068926,-0.0019276177,-0.008196767,0.0046059364,0.009597778,0.00842037415005957,64.99,3.76490539635897,0.1,15,51.0250182,13.7245583,168.105,0,0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.188437160405085,3.74820867241492,101.812590064504,11633,6632.946,68
169.041,171.01009,171.06241,1.00045805957032,0.0296781371171545,3.78055544068518,-88.7415111873312,0.06585817,-0.0026125303,-1.0041963,1.006357,-0.008100374,-0.0060096453,-0.0041215066,0.010895812,0.0100862229632649,64.98,3.78067125384392,99.7936401677759,170.6296,170.02504,0.61996489550782,0.127260936437294,3.76276630090786,-89.5973871779866,0.065606415,-0.0024187677,-1.00475,1.0068926,-0.0019276177,-0.008196767,0.0046059364,0.009597778,0.00842037415005957,64.99,3.76490539635897,0.1,15,51.0250182,13.7245583,168.105,0,0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.188437160405085,3.74820867241492,101.812590064504,11633,6632.946,68
169.081,171.01009,171.06241,1.00045805957032,0.0296781371171545,3.78055544068518,-88.7415111873312,0.06585817,-0.0026125303,-1.0041963,1.006357,-0.008100374,-0.0060096453,-0.0041215066,0.010895812,0.0100862229632649,64.98,3.78067125384392,99.7936401677759,170.6296,170.02504,0.61996489550782,0.127260936437294,3.76276630090786,-89.5973871779866,0.065606415,-0.0024187677,-1.00475,1.0068926,-0.0019276177,-0.008196767,0.0046059364,0.009597778,0.00842037415005957,64.99,3.76490539635897,0.1,15,51.0250185,13.7245584,168.098,-0.01,-0.01,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.188437160405085,3.74820867241492,101.812590064504,11633,6632.946,68
169.119,170.8859,171.06314,0.876266775390633,0.0317537326000041,3.79354830531929,-88.7354363881085,0.06605749,-0.0028965687,-1.0040922,1.006267,-0.0103787845,-0.0063548777,-0.005379944,0.013305917,0.0121697841060473,64.99,3.79368042450707,99.8116044202293,170.69829,170.0251,0.688659963867195,0.127745234425685,3.76179906678453,-89.5996727376919,0.065980494,-0.0029654987,-1.0045369,1.0067058,-0.0016757299,-0.009387841,0.0044763745,0.010534589,0.00953622740304563,64.98,3.76395502968051,0.1,15,51.0250185,13.7245584,168.098,-0.01,-0.01,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.185983747819861,3.75473319111857,101.818086784001,11633,6632.946,68
169.16,170.8859,171.06314,0.876266775390633,0.0317537326000041,3.79354830531929,-88.7354363881085,0.06605749,-0.0028965687,-1.0040922,1.006267,-0.0103787845,-0.0063548777,-0.005379944,0.013305917,0.0121697841060473,64.99,3.79368042450707,99.8116044202293,170.69829,170.0251,0.688659963867195,0.127745234425685,3.76179906678453,-89.5996727376919,0.065980494,-0.0029654987,-1.0045369,1.0067058,-0.0016757299,-0.009387841,0.0044763745,0.010534589,0.00953622740304563,64.98,3.76395502968051,0.1,15,51.0250185,13.7245584,168.098,-0.01,-0.01,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.185983747819861,3.75473319111857,101.818086784001,11633,6632.946,68
169.199,170.8859,171.06314,0.876266775390633,0.0317537326000041,3.79354830531929,-88.7354363881085,0.06605749,-0.0028965687,-1.0040922,1.006267,-0.0103787845,-0.0063548777,-0.005379944,0.013305917,0.0121697841060473,64.99,3.79368042450707,99.8116044202293,170.69829,170.02505,0.688659963867195,0.129458811836321,3.76135544709953,-89.6041942568055,0.0659272,-0.0030357586,-1.0043161,1.0064822,-0.0016392567,-0.010488316,0.004798942,0.011649969,0.0106156462405887,64.97,3.7635698850683,0.1,15,51.0250185,13.7245584,168.098,-0.01,-0.01,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.185983747819861,3.75473319111857,101.818086784001,11633,6632.946,68
169.241,170.75113,171.42715,0.741501150390633,0.0305347726914739,3.79300464996456,-88.73576982592,0.066068284,-0.002471136,-1.0045544,1.0067277,-0.01087535,0.0014886496,-0.013936652,0.017740337,0.0109767623821442,64.98,3.79312683816,99.8300525303424,170.69829,170.02505,0.688659963867195,0.129458811836321,3.76135544709953,-89.6041942568055,0.0659272,-0.0030357586,-1.0043161,1.0064822,-0.0016392567,-0.010488316,0.004798942,0.011649969,0.0106156462405887,64.97,3.7635698850683,0.1,15,51.0250185,13.7245584,168.098,-0.01,-0.01,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.185983747819861,3.75473319111857,101.818086784001,11633,6632.946,68
169.281,170.75113,171.42715,0.741501150390633,0.0305347726914739,3.79300464996456,-88.73576982592,0.066068284,-0.002471136,-1.0045544,1.0067277,-0.01087535,0.0014886496,-0.013936652,0.017740337,0.0109767623821442,64.98,3.79312683816,99.8300525303424,170.69829,170.02505,0.688659963867195,0.129458811836321,3.76135544709953,-89.6041942568055,0.0659272,-0.0030357586,-1.0043161,1.0064822,-0.0016392567,-0.010488316,0.004798942,0.011649969,0.0106156462405887,64.97,3.7635698850683,0.1,15,51.0250188,13.7245585,168.071,0.01,-0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.185983747819861,3.75473319111857,101.818086784001,11633,6632.946,68
169.319,170.66922,171.40192,0.659591970703133,0.0158080037998545,3.76206879711563,-88.7428140832398,0.06591821,-0.0023044236,-1.0044192,1.0065826,-0.01278236,0.0007115286,-0.013537152,0.018631948,0.0128021490303677,64.99,3.76210181862761,99.8476288675033,170.73264,170.02509,0.723007498046883,0.127036718030502,3.75984389489205,-89.6069889623938,0.06552579,-0.0023658406,-1.0042539,1.0063921,-0.0014901219,-0.011336531,0.0048703854,0.012428115,0.0114340451964416,64.99,3.76197713639078,0.1,15,51.0250188,13.7245585,168.071,0.01,-0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.183723535604019,3.75625018806917,101.821597111768,11633,6632.946,68
169.358,170.66922,171.40192,0.659591970703133,0.0158080037998545,3.76206879711563,-88.7428140832398,0.06591821,-0.0023044236,-1.0044192,1.0065826,-0.01278236,0.0007115286,-0.013537152,0.018631948,0.0128021490303677,64.99,3.76210181862761,99.8476288675033,170.73264,170.02509,0.723007498046883,0.127036718030502,3.75984389489205,-89.6069889623938,0.06552579,-0.0023658406,-1.0042539,1.0063921,-0.0014901219,-0.011336531,0.0048703854,0.012428115,0.0114340451964416,64.99,3.76197713639078,0.1,15,51.0250188,13.7245585,168.071,0.01,-0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.183723535604019,3.75625018806917,101.821597111768,11633,6632.946,68
169.399,170.66922,171.40192,0.659591970703133,0.0158080037998545,3.76206879711563,-88.7428140832398,0.06591821,-0.0023044236,-1.0044192,1.0065826,-0.01278236,0.0007115286,-0.013537152,0.018631948,0.0128021490303677,64.99,3.76210181862761,99.8476288675033,170.79077,170.025,0.781143484375008,0.126741100449621,3.76002561128019,-89.6096432700781,0.06588305,-0.002206551,-1.0039324,1.0060942,-0.0013089356,-0.012382353,0.005194091,0.013491277,0.0124513442597891,65,3.76214883517838,0.1,15,51.0250188,13.7245585,168.071,0.01,-0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.79,11.79,11.8,11.83,0.12,0.2,0.46,0.46,0,48,-2,-895,0,0.183723535604019,3.75625018806917,101.821597111768,11633,6632.946,68
169.441,170.57146,171.44368,0.561828909179695,0.0143011183192354,3.76194289668835,-88.7530858853425,0.065594025,-0.0023695892,-1.0042644,1.006407,-0.018509146,-0.009580995,-0.014528917,0.025406169,0.0208418798021835,65,3.76196992369437,99.8772159198918,170.79077,170.025,0.781143484375008,0.126741100449621,3.76002561128019,-89.6096432700781,0.06588305,-0.002206551,-1.0039324,1.0060942,-0.0013089356,-0.012382353,0.005194091,0.013491277,0.0124513442597891,65,3.76214883517838,0.1,15,51.0250188,13.7245585,168.071,0.01,-0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.183723535604019,3.75625018806917,101.821597111768,11633,6632.946,68
169.481,170.57146,171.44368,0.561828909179695,0.0143011183192354,3.76194289668835,-88.7530858853425,0.065594025,-0.0023695892,-1.0042644,1.006407,-0.018509146,-0.009580995,-0.014528917,0.025406169,0.0208418798021835,65,3.76196992369437,99.8772159198918,170.79077,170.025,0.781143484375008,0.126741100449621,3.76002561128019,-89.6096432700781,0.06588305,-0.002206551,-1.0039324,1.0060942,-0.0013089356,-0.012382353,0.005194091,0.013491277,0.0124513442597891,65,3.76214883517838,0.1,15,51.0250191,13.7245587,168.05,0.01,0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.183723535604019,3.75625018806917,101.821597111768,11633,6632.946,68
169.519,170.59789,171.48495,0.588257131835945,0.0447049742749187,3.76049917960463,-88.7639315860582,0.06576057,-0.0026482837,-1.0039058,1.0060607,-0.020123944,-0.01042024,-0.01815822,0.029039206,0.0226617420051359,65.01,3.76076337458524,99.8944339321258,170.80133,170.02487,0.791702566406258,0.125680703830041,3.75988596962934,-89.6151119190443,0.06579775,-0.0025041085,-1.0039444,1.0061014,-0.0011644524,-0.0130978115,0.0054592737,0.014237707,0.0131494717405466,65,3.76197390188067,0.1,15,51.0250191,13.7245587,168.05,0.01,0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.179828979804602,3.75851309528724,101.81904018473,11633,6632.946,68
169.561,170.59789,171.48495,0.588257131835945,0.0447049742749187,3.76049917960463,-88.7639315860582,0.06576057,-0.0026482837,-1.0039058,1.0060607,-0.020123944,-0.01042024,-0.01815822,0.029039206,0.0226617420051359,65.01,3.76076337458524,99.8944339321258,170.80133,170.02487,0.791702566406258,0.125680703830041,3.75988596962934,-89.6151119190443,0.06579775,-0.0025041085,-1.0039444,1.0061014,-0.0011644524,-0.0130978115,0.0054592737,0.014237707,0.0131494717405466,65,3.76197390188067,0.1,15,51.0250191,13.7245587,168.05,0.01,0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.179828979804602,3.75851309528724,101.81904018473,11633,6632.946,68
169.599,170.59789,171.48495,0.588257131835945,0.0447049742749187,3.76049917960463,-88.7639315860582,0.06576057,-0.0026482837,-1.0039058,1.0060607,-0.020123944,-0.01042024,-0.01815822,0.029039206,0.0226617420051359,65.01,3.76076337458524,99.8944339321258,170.71414,170.0247,0.704513845703133,0.126394130580476,3.76030616749726,-89.6192343064581,0.0660229,-0.0027953135,-1.0040122,1.0061846,-0.0013860805,-0.013766987,0.0056644427,0.0149511555,0.0138365874479416,65.03,3.76241762610454,0.1,15,51.0250191,13.7245587,168.05,0.01,0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.179828979804602,3.75851309528724,101.81904018473,11633,6632.946,68
169.641,170.63223,171.4935,0.622604666015633,0.0427995182305573,3.76047643605608,-88.7721197760405,0.06573079,-0.002623167,-1.0040606,1.0062133,-0.008879111,-0.013355577,-0.018623145,0.024577055,0.0160377694618847,65.03,3.76071859167672,99.912046847133,170.71414,170.0247,0.704513845703133,0.126394130580476,3.76030616749726,-89.6192343064581,0.0660229,-0.0027953135,-1.0040122,1.0061846,-0.0013860805,-0.013766987,0.0056644427,0.0149511555,0.0138365874479416,65.03,3.76241762610454,0.1,15,51.0250191,13.7245587,168.05,0.01,0.01,0.02,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.179828979804602,3.75851309528724,101.81904018473,11695,6358.5044,68
169.681,170.63223,171.4935,0.622604666015633,0.0427995182305573,3.76047643605608,-88.7721197760405,0.06573079,-0.002623167,-1.0040606,1.0062133,-0.008879111,-0.013355577,-0.018623145,0.024577055,0.0160377694618847,65.03,3.76071859167672,99.912046847133,170.71414,170.0247,0.704513845703133,0.126394130580476,3.76030616749726,-89.6192343064581,0.0660229,-0.0027953135,-1.0040122,1.0061846,-0.0013860805,-0.013766987,0.0056644427,0.0149511555,0.0138365874479416,65.03,3.76241762610454,0.1,15,51.0250194,13.7245588,168.051,-0.01,0,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.179828979804602,3.75851309528724,101.81904018473,11695,6358.5044,68
169.719,170.83304,171.50458,0.823410330078133,0.046551210153873,3.78792097299639,-88.7799304037833,0.06607621,-0.0024554646,-1.0047585,1.0069318,-0.010596074,-0.013621191,-0.01677606,0.024067609,0.0172572772501923,65.01,3.78820534169302,99.9278523741591,170.75906,170.02461,0.749435720703133,0.126695995113434,3.76168778271294,-89.6224987259254,0.06587985,-0.002430575,-1.0041912,1.0063528,-0.0016061533,-0.014258904,0.006128992,0.015603225,0.014349079474034,65.01,3.76380854828329,0.1,15,51.0250194,13.7245588,168.051,-0.01,0,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.175042381760204,3.76224784172948,101.818151322444,11695,6358.5044,68
169.76,170.83304,171.50458,0.823410330078133,0.046551210153873,3.78792097299639,-88.7799304037833,0.06607621,-0.0024554646,-1.0047585,1.0069318,-0.010596074,-0.013621191,-0.01677606,0.024067609,0.0172572772501923,65.01,3.78820534169302,99.9278523741591,170.75906,170.02461,0.749435720703133,0.126695995113434,3.76168778271294,-89.6224987259254,0.06587985,-0.002430575,-1.0041912,1.0063528,-0.0016061533,-0.014258904,0.006128992,0.015603225,0.014349079474034,65.01,3.76380854828329,0.1,15,51.0250194,13.7245588,168.051,-0.01,0,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.175042381760204,3.76224784172948,101.818151322444,11695,6358.5044,68
169.799,170.83304,171.50458,0.823410330078133,0.046551210153873,3.78792097299639,-88.7799304037833,0.06607621,-0.0024554646,-1.0047585,1.0069318,-0.010596074,-0.013621191,-0.01677606,0.024067609,0.0172572772501923,65.01,3.78820534169302,99.9278523741591,170.77492,170.02454,0.76528960253907,0.126551505336918,3.76077702358918,-89.6277322246868,0.06548621,-0.0024519116,-1.0037898,1.0059266,-0.0016748129,-0.014817352,0.0063432455,0.016204804,0.0149117043085111,65,3.76289347407573,0.1,15,51.0250194,13.7245588,168.051,-0.01,0,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.175042381760204,3.76224784172948,101.818151322444,11695,6358.5044,68
169.841,170.6296,171.50519,0.61996489550782,0.0463024265303201,3.78743064106255,-88.7891061363444,0.065661825,-0.0023098914,-1.0044485,1.0065951,-0.002691546,-0.00009479909,-0.012688398,0.012971077,0.00269321493628952,65.01,3.78771201533583,99.949987613719,170.77492,170.02454,0.76528960253907,0.126551505336918,3.76077702358918,-89.6277322246868,0.06548621,-0.0024519116,-1.0037898,1.0059266,-0.0016748129,-0.014817352,0.0063432455,0.016204804,0.0149117043085111,65,3.76289347407573,0.1,15,51.0250194,13.7245588,168.051,-0.01,0,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.175042381760204,3.76224784172948,101.818151322444,11695,6358.5044,68
169.881,170.6296,171.50519,0.61996489550782,0.0463024265303201,3.78743064106255,-88.7891061363444,0.065661825,-0.0023098914,-1.0044485,1.0065951,-0.002691546,-0.00009479909,-0.012688398,0.012971077,0.00269321493628952,65.01,3.78771201533583,99.949987613719,170.77492,170.02454,0.76528960253907,0.126551505336918,3.76077702358918,-89.6277322246868,0.06548621,-0.0024519116,-1.0037898,1.0059266,-0.0016748129,-0.014817352,0.0063432455,0.016204804,0.0149117043085111,65,3.76289347407573,0.1,15,51.0250197,13.724559,168.022,0.03,0,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.175042381760204,3.76224784172948,101.818151322444,11695,6358.5044,68
169.919,170.55824,171.49867,0.54861479785157,0.0212291969787666,3.7734919388595,-88.7979359908512,0.0658736,-0.002445655,-1.0043294,1.0064903,-0.0047577587,-0.0009300723,-0.007922486,0.009288008,0.00484781425758512,65,3.77355131016701,99.9666996876311,170.77228,170.02435,0.762649832031258,0.125849641482589,3.76166813604158,-89.6315050006541,0.06617251,-0.0026236381,-1.004234,1.0064151,-0.0020106349,-0.015462856,0.0064170146,0.01686181,0.0155930294472289,65.01,3.76376068090516,0.1,15,51.0250197,13.724559,168.022,0.03,0,0.01,0.61505914,45.7616955459695,1,0,0,0,0,0,0,0,0,11.8,11.79,11.8,11.85,0,0,0,0,0,48,-2,-896,0,0.171725934711816,3.76573100845425,101.817795054876,11695,6358.5044,68
